longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-120.49,37.3,50.0,985.0,309.0,621.0,250.0,1.3125,60900.0
-120.49,37.3,35.0,1313.0,324.0,1350.0,343.0,1.75,57600.0
-120.49,37.29,17.0,2414.0,594.0,2487.0,582.0,1.0955,62700.0
-120.49,37.28,11.0,1721.0,381.0,1708.0,373.0,1.9535,57100.0
-120.5,38.87,10.0,81.0,41.0,55.0,16.0,4.9583,87500.0
-120.5,37.34,16.0,1245.0,231.0,956.0,219.0,3.4559,108000.0
-120.5,37.32,13.0,1936.0,384.0,1158.0,367.0,2.75,83200.0
-120.5,37.31,36.0,2162.0,433.0,1048.0,451.0,2.6797,81800.0
-120.5,37.3,29.0,1572.0,456.0,1697.0,429.0,1.76,63200.0
-120.5,35.03,10.0,10463.0,1756.0,4660.0,1715.0,3.5682,277300.0
-120.51,36.86,21.0,1779.0,399.0,1446.0,371.0,2.4414,71900.0
-120.51,36.55,20.0,1193.0,263.0,1274.0,241.0,1.9417,38800.0
-120.52,35.06,11.0,1317.0,234.0,655.0,243.0,4.3611,329700.0
-120.53,39.79,18.0,1234.0,266.0,543.0,201.0,2.5156,71900.0
-120.54,40.29,17.0,3391.0,623.0,1529.0,571.0,3.4028,91000.0
-120.54,38.75,9.0,3006.0,540.0,1102.0,418.0,3.9812,136600.0
-120.54,38.41,21.0,1435.0,294.0,668.0,267.0,2.5667,77400.0
-120.54,38.07,37.0,736.0,148.0,339.0,140.0,2.2875,79900.0
-120.54,34.97,23.0,1353.0,345.0,1322.0,336.0,1.8185,97800.0
-120.55,41.61,22.0,9047.0,1831.0,4276.0,1622.0,2.0802,47900.0
-120.55,38.46,16.0,1443.0,249.0,435.0,181.0,3.2031,129200.0
-120.55,38.45,17.0,2277.0,474.0,767.0,356.0,2.5208,99100.0
-120.55,38.43,18.0,1564.0,357.0,618.0,277.0,2.3549,108900.0
-120.55,38.31,18.0,1411.0,312.0,592.0,230.0,1.625,94700.0
-120.55,38.12,10.0,1566.0,325.0,785.0,291.0,2.5,116100.0
-120.55,38.07,27.0,1199.0,224.0,463.0,199.0,2.9063,92200.0
-120.55,37.32,21.0,1410.0,229.0,590.0,205.0,3.3194,141400.0
-120.55,36.97,42.0,1766.0,344.0,1084.0,323.0,2.3295,74400.0
-120.56,38.48,14.0,3545.0,702.0,946.0,411.0,3.4609,120900.0
-120.56,38.09,34.0,2745.0,559.0,1150.0,491.0,2.3654,94900.0
-120.56,35.13,15.0,5818.0,924.0,2324.0,845.0,4.4033,267600.0
-120.56,35.07,14.0,6788.0,1216.0,2866.0,1036.0,3.3603,280200.0
-120.57,40.43,15.0,2045.0,461.0,1121.0,402.0,2.6902,71500.0
-120.57,39.78,15.0,1291.0,283.0,582.0,242.0,2.1216,102000.0
-120.57,38.35,17.0,1504.0,358.0,661.0,250.0,2.2604,84800.0
-120.57,37.43,39.0,2235.0,412.0,1268.0,402.0,2.6758,74600.0
-120.57,37.35,18.0,704.0,176.0,520.0,154.0,3.003,101300.0
-120.57,35.18,16.0,5209.0,917.0,2284.0,809.0,4.0403,346100.0
-120.57,35.12,39.0,1656.0,333.0,866.0,317.0,2.8824,195200.0
-120.57,35.11,18.0,2920.0,556.0,1068.0,552.0,3.5242,156800.0
-120.57,34.96,38.0,1145.0,297.0,1107.0,296.0,2.1776,89100.0
-120.57,34.96,27.0,1401.0,294.0,1306.0,286.0,2.5809,83200.0
-120.58,40.37,16.0,3412.0,667.0,1873.0,590.0,2.2661,61800.0
-120.58,39.27,15.0,4126.0,903.0,723.0,266.0,3.0147,118800.0
-120.58,38.77,21.0,1661.0,406.0,789.0,319.0,2.3583,108700.0
-120.58,37.36,33.0,3564.0,716.0,2603.0,696.0,2.2179,67500.0
-120.58,35.0,37.0,523.0,119.0,374.0,95.0,1.4726,106300.0
-120.59,38.76,21.0,1728.0,417.0,731.0,334.0,1.7266,94700.0
-120.59,37.59,36.0,291.0,48.0,124.0,47.0,5.6945,154200.0
-120.59,37.39,16.0,4717.0,1119.0,3589.0,1017.0,2.1061,72800.0
-120.59,37.35,15.0,3249.0,613.0,1569.0,595.0,3.5393,88000.0
-120.59,35.13,8.0,6638.0,1054.0,2710.0,966.0,4.6776,295500.0
-120.59,35.12,27.0,3055.0,677.0,1407.0,610.0,2.1702,179700.0
-120.59,35.11,25.0,3642.0,726.0,1729.0,673.0,3.155,205400.0
-120.59,35.11,20.0,3098.0,571.0,1449.0,611.0,3.5744,197800.0
-120.59,34.7,29.0,17738.0,3114.0,12427.0,2826.0,2.7377,28300.0
-120.6,38.76,22.0,1236.0,273.0,615.0,248.0,3.0217,106900.0
-120.6,37.35,34.0,1722.0,316.0,904.0,315.0,2.4653,66100.0
-120.6,37.35,19.0,3874.0,676.0,2441.0,707.0,3.2955,88600.0
-120.6,37.34,34.0,1830.0,431.0,1304.0,415.0,2.1182,68900.0
-120.6,35.6,13.0,4461.0,764.0,1795.0,640.0,4.475,206900.0
-120.6,35.12,22.0,3342.0,644.0,1342.0,593.0,3.4509,217700.0
-120.6,35.11,17.0,2495.0,524.0,1292.0,501.0,2.2625,153000.0
-120.6,35.1,16.0,3290.0,686.0,1497.0,655.0,2.6875,178200.0
-120.6,34.91,44.0,711.0,140.0,384.0,116.0,2.1094,73800.0
-120.61,37.36,16.0,638.0,147.0,380.0,132.0,1.9135,87500.0
-120.61,37.35,34.0,1900.0,401.0,1009.0,385.0,2.2222,75000.0
-120.61,37.32,18.0,5009.0,826.0,2497.0,805.0,4.25,146300.0
-120.61,37.03,34.0,1841.0,354.0,1019.0,356.0,1.7841,67500.0
-120.61,35.13,16.0,3431.0,721.0,1777.0,701.0,2.7301,190400.0
-120.61,35.12,31.0,1486.0,345.0,823.0,322.0,2.6974,165400.0
-120.61,35.11,11.0,3733.0,831.0,1839.0,739.0,3.3062,158500.0
-120.61,35.1,17.0,2799.0,637.0,2015.0,592.0,3.0536,143600.0
-120.61,35.1,14.0,2919.0,691.0,1896.0,577.0,2.4003,142100.0
-120.61,35.06,13.0,2364.0,421.0,1257.0,380.0,4.6167,273100.0
-120.62,38.71,10.0,6305.0,1150.0,2597.0,921.0,4.0197,132200.0
-120.62,38.39,15.0,3750.0,691.0,1444.0,603.0,2.7399,134800.0
-120.62,37.37,8.0,2608.0,428.0,1530.0,435.0,3.968,102100.0
-120.62,37.35,20.0,1457.0,372.0,1000.0,346.0,1.4615,69200.0
-120.62,37.35,18.0,874.0,203.0,572.0,190.0,1.6833,71000.0
-120.62,36.99,32.0,2455.0,508.0,1344.0,492.0,1.9732,69400.0
-120.62,35.28,28.0,3952.0,592.0,1469.0,571.0,6.3144,328800.0
-120.62,35.11,18.0,2241.0,544.0,1521.0,509.0,2.0292,155800.0
-120.63,37.41,27.0,2083.0,444.0,1462.0,479.0,2.6439,69100.0
-120.63,37.36,16.0,1605.0,282.0,866.0,284.0,4.0694,110200.0
-120.63,35.59,9.0,5782.0,1184.0,3026.0,1130.0,2.6528,113500.0
-120.63,35.27,23.0,1630.0,253.0,704.0,263.0,5.156,251300.0
-120.63,35.13,16.0,2680.0,704.0,975.0,619.0,1.7878,55000.0
-120.64,40.41,50.0,1741.0,424.0,987.0,383.0,1.5066,59300.0
-120.64,37.7,16.0,284.0,51.0,239.0,46.0,1.8958,137500.0
-120.64,37.38,21.0,3157.0,637.0,2268.0,620.0,2.567,70400.0
-120.64,37.38,19.0,2256.0,449.0,1469.0,435.0,2.5129,84600.0
-120.64,37.2,16.0,2236.0,438.0,1361.0,393.0,2.0066,125000.0
-120.64,36.99,23.0,2363.0,449.0,1168.0,410.0,2.2794,75700.0
-120.64,35.65,9.0,3466.0,673.0,2356.0,619.0,2.9926,158200.0
-120.64,35.47,8.0,416.0,121.0,936.0,97.0,2.1154,117200.0
-120.64,35.15,7.0,7922.0,1442.0,2863.0,1197.0,4.849,275000.0
-120.64,34.97,5.0,2090.0,469.0,1911.0,482.0,2.4318,86100.0
-120.65,40.42,39.0,3240.0,652.0,1467.0,621.0,2.1875,64300.0
-120.65,38.5,10.0,1783.0,337.0,638.0,262.0,2.65,116700.0
-120.65,38.42,23.0,1538.0,305.0,730.0,267.0,2.6078,116700.0
-120.65,38.28,21.0,3095.0,681.0,1341.0,546.0,2.1382,104000.0
-120.65,37.33,25.0,1731.0,311.0,810.0,266.0,4.1058,107600.0
-120.65,37.09,22.0,886.0,173.0,595.0,161.0,2.4398,150000.0
-120.65,36.98,26.0,1787.0,364.0,1548.0,362.0,1.7188,49500.0
-120.65,35.41,15.0,6725.0,1111.0,3139.0,1029.0,4.1875,261600.0
-120.65,35.32,20.0,626.0,212.0,3574.0,261.0,1.0298,300000.0
-120.65,35.29,36.0,1940.0,315.0,850.0,298.0,3.1818,249600.0
-120.65,35.29,29.0,1785.0,481.0,1344.0,472.0,1.4492,222900.0
-120.65,35.28,32.0,896.0,240.0,548.0,231.0,2.5455,165900.0
-120.65,35.27,52.0,2254.0,642.0,1237.0,590.0,2.6208,227100.0
-120.65,35.27,27.0,2034.0,341.0,768.0,316.0,4.2411,258900.0
-120.65,35.27,15.0,2365.0,538.0,1446.0,490.0,2.5129,225900.0
-120.65,35.12,19.0,2949.0,662.0,1425.0,548.0,2.9615,178100.0
-120.66,40.41,52.0,2081.0,478.0,1051.0,419.0,2.2992,70200.0
-120.66,39.72,15.0,3763.0,784.0,717.0,348.0,2.2019,130500.0
-120.66,38.61,19.0,2715.0,596.0,1301.0,473.0,2.5042,126400.0
-120.66,38.4,18.0,2144.0,420.0,985.0,381.0,3.175,118500.0
-120.66,35.5,19.0,1861.0,364.0,1040.0,363.0,3.3125,163900.0
-120.66,35.47,18.0,2474.0,449.0,1269.0,431.0,3.9063,184800.0
-120.66,35.29,39.0,2163.0,652.0,1153.0,599.0,2.084,233300.0
-120.66,35.29,23.0,1932.0,487.0,1380.0,472.0,1.9647,253600.0
-120.66,35.28,46.0,2054.0,502.0,1170.0,494.0,2.1786,206300.0
-120.66,35.28,31.0,2773.0,844.0,1358.0,794.0,1.4036,209600.0
-120.66,35.27,46.0,2217.0,544.0,1107.0,527.0,2.8009,192600.0
-120.66,35.27,33.0,1664.0,455.0,1077.0,461.0,1.6875,174200.0
-120.66,35.27,17.0,2719.0,589.0,1386.0,570.0,3.7337,208200.0
-120.66,35.2,13.0,5138.0,713.0,1838.0,645.0,5.9676,380000.0
-120.66,35.13,41.0,2666.0,751.0,940.0,507.0,1.9653,236100.0
-120.66,35.1,19.0,1583.0,392.0,704.0,269.0,2.1042,268300.0
-120.67,40.5,15.0,5343.0,1002.0,2503.0,902.0,3.5962,85900.0
-120.67,38.76,35.0,2104.0,403.0,1060.0,400.0,2.1682,138100.0
-120.67,38.19,17.0,2967.0,611.0,1387.0,564.0,2.0417,92600.0
-120.67,37.97,9.0,7450.0,1475.0,2233.0,930.0,2.6528,133000.0
-120.67,37.37,18.0,164.0,30.0,104.0,32.0,1.6607,87500.0
-120.67,36.72,18.0,819.0,198.0,996.0,198.0,2.5,112500.0
-120.67,35.63,8.0,2690.0,410.0,1085.0,381.0,4.2841,256700.0
-120.67,35.48,18.0,2339.0,443.0,1097.0,416.0,3.3438,176100.0
-120.67,35.3,19.0,1540.0,715.0,1799.0,635.0,0.7025,500001.0
-120.67,35.29,44.0,2236.0,411.0,1036.0,437.0,3.0833,219300.0
-120.68,37.47,33.0,1028.0,226.0,658.0,197.0,2.3043,66300.0
-120.68,35.5,19.0,3369.0,673.0,1834.0,646.0,3.7672,173800.0
-120.68,35.48,15.0,2608.0,525.0,1351.0,502.0,2.7798,205800.0
-120.68,35.26,26.0,1704.0,315.0,918.0,310.0,3.2464,208000.0
-120.68,35.25,16.0,4208.0,897.0,1634.0,806.0,2.2868,233700.0
-120.69,39.12,19.0,1048.0,262.0,493.0,184.0,2.2917,118200.0
-120.69,38.36,19.0,3267.0,614.0,1252.0,566.0,2.7236,109900.0
-120.69,37.77,46.0,431.0,86.0,239.0,80.0,3.3182,282100.0
-120.69,37.59,27.0,1170.0,227.0,660.0,222.0,2.3906,81800.0
-120.69,36.84,18.0,902.0,195.0,771.0,174.0,2.2083,55000.0
-120.69,35.65,14.0,3487.0,889.0,2352.0,796.0,1.6303,144900.0
-120.69,35.62,43.0,3044.0,652.0,1456.0,608.0,2.4567,140000.0
-120.69,35.62,35.0,3451.0,713.0,1550.0,653.0,2.9167,161700.0
-120.69,35.52,26.0,2758.0,571.0,1291.0,522.0,2.925,181400.0
-120.69,35.34,16.0,164.0,30.0,542.0,32.0,1.6563,42500.0
-120.69,35.28,26.0,4225.0,886.0,1795.0,704.0,2.2847,247000.0
-120.7,38.75,19.0,2325.0,430.0,967.0,376.0,2.9,158700.0
-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709,151700.0
-120.7,35.76,15.0,1914.0,425.0,1130.0,421.0,2.2165,90600.0
-120.7,35.55,10.0,3979.0,761.0,1834.0,671.0,3.5,172100.0
-120.7,35.32,46.0,118.0,17.0,6532.0,13.0,4.2639,350000.0
-120.7,35.31,24.0,3504.0,521.0,1490.0,506.0,4.6719,337000.0
-120.7,35.28,14.0,3768.0,682.0,1884.0,664.0,4.6071,239900.0
-120.71,40.36,19.0,4462.0,828.0,2229.0,777.0,3.5536,105700.0
-120.71,40.13,19.0,897.0,180.0,276.0,110.0,2.9554,89400.0
-120.71,38.85,8.0,1877.0,479.0,884.0,323.0,3.4688,120100.0
-120.71,38.73,17.0,2146.0,396.0,862.0,351.0,2.9219,141300.0
-120.71,38.34,16.0,1257.0,231.0,559.0,213.0,4.4531,144300.0
-120.71,37.39,11.0,1479.0,341.0,1476.0,327.0,3.2721,73800.0
-120.71,37.38,14.0,1979.0,432.0,1756.0,382.0,2.6923,71400.0
-120.71,35.27,9.0,2568.0,421.0,1149.0,398.0,5.4287,331600.0
-120.72,38.94,10.0,1604.0,352.0,540.0,190.0,3.7625,113200.0
-120.72,38.57,8.0,892.0,185.0,427.0,164.0,2.6833,118800.0
-120.72,38.42,17.0,5654.0,1085.0,2237.0,953.0,3.0465,144100.0
-120.72,38.38,9.0,1787.0,347.0,806.0,306.0,2.525,157200.0
-120.72,37.54,17.0,729.0,134.0,431.0,121.0,4.2188,131300.0
-120.72,37.38,22.0,1311.0,319.0,1455.0,340.0,2.2813,67300.0
-120.72,35.63,31.0,3476.0,644.0,1476.0,567.0,3.3472,195200.0
-120.73,37.38,23.0,1451.0,292.0,1052.0,265.0,2.8698,72900.0
-120.74,39.9,23.0,1017.0,218.0,387.0,152.0,2.2656,88200.0
-120.74,39.82,9.0,1955.0,398.0,294.0,122.0,3.9583,126500.0
-120.74,39.39,18.0,453.0,117.0,152.0,77.0,1.3523,85700.0
-120.74,37.33,30.0,2390.0,470.0,1409.0,428.0,2.1484,81300.0
-120.75,37.69,24.0,2282.0,423.0,1167.0,398.0,3.8214,116100.0
-120.75,37.44,27.0,2295.0,424.0,1252.0,350.0,3.6182,123200.0
-120.75,37.37,32.0,1656.0,317.0,1037.0,286.0,2.4964,88800.0
-120.76,38.76,21.0,3509.0,606.0,1576.0,564.0,2.6392,148500.0
-120.76,38.73,17.0,512.0,129.0,314.0,140.0,1.5625,108300.0
-120.76,38.65,17.0,2319.0,430.0,1126.0,372.0,3.5511,155900.0
-120.76,38.6,14.0,2925.0,625.0,1226.0,437.0,2.5865,133800.0
-120.76,38.47,17.0,1521.0,309.0,607.0,240.0,3.5,123800.0
-120.76,38.12,7.0,7188.0,1288.0,3175.0,1115.0,3.8488,130600.0
-120.76,37.73,16.0,1343.0,241.0,732.0,195.0,3.5833,187500.0
-120.76,37.65,25.0,3214.0,682.0,2319.0,640.0,2.0385,84300.0
-120.76,37.58,35.0,1395.0,264.0,756.0,253.0,3.6181,178600.0
-120.76,37.44,18.0,2003.0,398.0,1333.0,411.0,2.7562,90500.0
-120.76,35.52,7.0,9613.0,1666.0,4487.0,1653.0,3.6667,250600.0
-120.77,40.65,11.0,2635.0,667.0,280.0,132.0,1.7214,118300.0
-120.77,38.38,15.0,4221.0,816.0,1737.0,743.0,2.3125,128600.0
-120.77,37.64,8.0,3294.0,667.0,2277.0,652.0,2.6417,96800.0
-120.77,37.42,27.0,949.0,224.0,888.0,241.0,2.3333,72800.0
-120.78,38.73,31.0,3117.0,616.0,1606.0,588.0,2.9844,127900.0
-120.79,38.83,15.0,1374.0,291.0,709.0,239.0,1.7222,118500.0
-120.79,38.7,13.0,5036.0,1034.0,2243.0,923.0,2.3319,138500.0
-120.79,38.54,34.0,1133.0,254.0,495.0,187.0,2.05,68900.0
-120.79,38.24,19.0,1003.0,235.0,538.0,190.0,2.9821,90400.0
-120.79,37.82,17.0,4227.0,729.0,1809.0,679.0,3.2667,269500.0
-120.79,37.76,14.0,3531.0,508.0,1505.0,497.0,5.5228,275300.0
-120.79,37.53,20.0,1417.0,263.0,853.0,263.0,3.3083,108300.0
-120.79,37.41,35.0,2436.0,466.0,1730.0,469.0,2.2071,85900.0
-120.79,36.06,29.0,1916.0,386.0,1019.0,314.0,2.4881,87500.0
-120.8,38.51,23.0,1001.0,195.0,369.0,157.0,3.125,96400.0
-120.8,37.61,30.0,918.0,154.0,469.0,139.0,3.9688,175000.0
-120.8,37.55,18.0,1802.0,335.0,1110.0,329.0,3.1641,96300.0
-120.8,37.53,29.0,1162.0,254.0,726.0,225.0,2.1932,90600.0
-120.8,37.52,13.0,2920.0,481.0,1602.0,490.0,3.9286,145800.0
-120.8,35.33,20.0,2200.0,393.0,996.0,365.0,3.587,330000.0
-120.81,39.02,30.0,806.0,189.0,326.0,146.0,2.8155,101000.0
-120.81,38.89,17.0,1438.0,324.0,675.0,268.0,2.9444,119300.0
-120.81,38.74,29.0,2259.0,482.0,1099.0,463.0,2.3314,121600.0
-120.81,38.73,42.0,1276.0,260.0,799.0,259.0,2.7273,128600.0
-120.81,38.73,38.0,2005.0,385.0,882.0,353.0,2.5104,120500.0
-120.81,38.67,14.0,8396.0,1578.0,3952.0,1474.0,3.0565,118800.0
-120.81,35.19,14.0,3414.0,802.0,1236.0,632.0,3.7635,336200.0
-120.82,37.64,20.0,3375.0,630.0,1505.0,598.0,2.69,201300.0
-120.82,37.54,20.0,707.0,114.0,282.0,86.0,6.1324,164800.0
-120.82,37.51,17.0,1664.0,253.0,736.0,254.0,4.4083,165800.0
-120.82,37.5,21.0,2974.0,495.0,1313.0,461.0,4.4886,135400.0
-120.82,37.49,25.0,1611.0,285.0,882.0,261.0,3.5547,122400.0
-120.82,37.05,15.0,1385.0,288.0,775.0,255.0,1.933,140600.0
-120.82,35.32,12.0,3522.0,683.0,1780.0,662.0,3.3958,215800.0
-120.82,35.31,16.0,3924.0,699.0,1325.0,638.0,2.5172,293900.0
-120.83,39.27,14.0,3338.0,608.0,1373.0,562.0,3.67,160100.0
-120.83,39.02,15.0,1117.0,242.0,551.0,229.0,2.6319,97700.0
-120.83,38.74,17.0,3685.0,775.0,1714.0,734.0,2.2269,128300.0
-120.83,37.79,16.0,893.0,164.0,548.0,155.0,3.6875,121900.0
-120.83,37.77,20.0,1717.0,403.0,1062.0,401.0,1.6759,116700.0
-120.83,37.76,21.0,435.0,96.0,219.0,83.0,2.9125,112500.0
-120.83,37.58,30.0,1527.0,256.0,757.0,240.0,3.6629,171400.0
-120.83,37.51,34.0,3078.0,477.0,1226.0,487.0,4.601,150000.0
-120.83,37.51,13.0,3795.0,604.0,1639.0,609.0,4.6635,198400.0
-120.83,37.5,30.0,1340.0,244.0,631.0,231.0,3.375,118500.0
-120.83,35.33,14.0,4155.0,787.0,2112.0,755.0,4.4766,192700.0
-120.83,35.32,11.0,3252.0,701.0,1814.0,660.0,3.2226,183200.0
-120.84,38.81,11.0,1280.0,286.0,609.0,248.0,3.1635,132600.0
-120.84,38.77,11.0,1013.0,188.0,410.0,158.0,4.825,184600.0
-120.84,38.73,17.0,2616.0,492.0,1158.0,457.0,2.8807,142600.0
-120.84,38.63,12.0,1313.0,231.0,731.0,232.0,5.7373,208300.0
-120.84,37.92,27.0,471.0,84.0,195.0,72.0,3.3333,208300.0
-120.84,37.52,16.0,4527.0,887.0,2531.0,825.0,3.7065,124800.0
-120.84,37.51,8.0,1191.0,242.0,688.0,260.0,2.7243,138400.0
-120.84,37.51,20.0,1901.0,313.0,1258.0,320.0,3.8958,126800.0
-120.84,37.51,14.0,6337.0,1593.0,3909.0,1480.0,2.0643,106500.0
-120.84,37.5,47.0,2310.0,484.0,1126.0,447.0,2.2083,97300.0
-120.84,37.49,25.0,2383.0,576.0,1234.0,583.0,1.4529,86100.0
-120.84,37.48,10.0,2874.0,612.0,1960.0,596.0,2.7381,104600.0
-120.84,37.47,11.0,2285.0,499.0,1468.0,471.0,2.7857,110300.0
-120.84,37.43,32.0,2892.0,521.0,1580.0,484.0,3.7784,164500.0
-120.84,37.4,7.0,2773.0,530.0,1374.0,505.0,2.6214,103800.0
-120.84,37.07,24.0,1520.0,335.0,882.0,306.0,2.2019,100000.0
-120.84,37.06,14.0,1506.0,380.0,1096.0,352.0,1.1301,78500.0
-120.84,37.05,8.0,1944.0,283.0,814.0,276.0,5.3988,165500.0
-120.84,35.37,34.0,3279.0,714.0,1397.0,646.0,2.5552,200000.0
-120.84,35.35,27.0,2863.0,711.0,930.0,533.0,2.6205,221100.0
-120.84,35.33,15.0,3276.0,670.0,1520.0,613.0,3.6412,207800.0
-120.84,35.32,17.0,4197.0,802.0,1656.0,732.0,3.526,183900.0
-120.84,35.32,15.0,2419.0,538.0,1279.0,522.0,3.4762,189600.0
-120.84,35.31,23.0,3100.0,603.0,1515.0,609.0,2.8493,196100.0
-120.84,35.3,15.0,2062.0,327.0,781.0,316.0,4.9359,317700.0
-120.85,37.78,30.0,1120.0,248.0,609.0,237.0,2.2386,87200.0
-120.85,37.78,25.0,421.0,102.0,303.0,106.0,2.2679,71300.0
-120.85,37.78,15.0,3553.0,659.0,1684.0,611.0,3.3169,131200.0
-120.85,37.77,52.0,436.0,81.0,197.0,68.0,1.8625,85400.0
-120.85,37.77,37.0,1738.0,403.0,936.0,366.0,2.4717,77100.0
-120.85,37.75,26.0,28.0,4.0,9.0,5.0,1.625,85000.0
-120.85,37.57,27.0,819.0,157.0,451.0,150.0,3.4934,193800.0
-120.85,37.55,45.0,350.0,62.0,187.0,63.0,2.5938,275000.0
-120.85,37.51,5.0,2899.0,745.0,1593.0,633.0,2.2292,127500.0
-120.85,37.5,52.0,1724.0,352.0,922.0,348.0,1.7227,85700.0
-120.85,37.49,42.0,264.0,72.0,310.0,70.0,1.4063,61500.0
-120.85,37.49,39.0,2840.0,733.0,2606.0,737.0,1.9429,76400.0
-120.85,37.07,16.0,1795.0,362.0,1642.0,340.0,2.5363,86300.0
-120.85,37.06,31.0,2609.0,645.0,1796.0,629.0,1.5479,82000.0
-120.85,37.05,32.0,2893.0,481.0,1198.0,466.0,3.1719,140600.0
-120.85,35.38,27.0,3493.0,909.0,1481.0,666.0,2.3075,184200.0
-120.85,35.37,21.0,1033.0,195.0,588.0,187.0,2.8173,226900.0
-120.86,38.75,15.0,1533.0,300.0,674.0,287.0,2.5625,146100.0
-120.86,37.77,45.0,621.0,129.0,257.0,124.0,1.7188,109400.0
-120.86,37.76,32.0,964.0,198.0,623.0,201.0,3.0917,88900.0
-120.86,37.73,27.0,508.0,93.0,263.0,81.0,3.1136,183300.0
-120.86,37.6,25.0,1178.0,206.0,709.0,214.0,4.5625,133600.0
-120.86,37.53,18.0,2829.0,732.0,1751.0,712.0,1.6445,156900.0
-120.86,37.52,9.0,9885.0,1871.0,5372.0,1843.0,3.4821,127100.0
-120.86,37.5,34.0,4272.0,996.0,2916.0,962.0,1.9829,82800.0
-120.86,37.49,37.0,1084.0,271.0,893.0,236.0,1.6213,69500.0
-120.86,37.49,22.0,2140.0,445.0,1441.0,409.0,2.4706,89400.0
-120.86,37.4,17.0,3511.0,636.0,1904.0,617.0,3.1111,113900.0
-120.86,35.39,23.0,1664.0,355.0,629.0,279.0,2.7344,188300.0
-120.87,41.54,21.0,1091.0,208.0,660.0,188.0,2.2321,34600.0
-120.87,39.18,25.0,2691.0,598.0,964.0,373.0,3.9196,142700.0
-120.87,39.15,17.0,1819.0,389.0,736.0,283.0,2.8603,128900.0
-120.87,38.83,12.0,2180.0,423.0,1070.0,377.0,2.8562,128200.0
-120.87,38.71,13.0,2692.0,470.0,1302.0,420.0,4.0,167400.0
-120.87,38.37,28.0,3998.0,765.0,1614.0,698.0,2.8125,113400.0
-120.87,37.77,9.0,4838.0,920.0,2460.0,923.0,3.5959,142700.0
-120.87,37.64,40.0,1010.0,155.0,488.0,157.0,3.8984,170500.0
-120.87,37.6,32.0,4579.0,914.0,2742.0,856.0,2.6619,86200.0
-120.87,37.5,7.0,4966.0,985.0,2431.0,904.0,3.1042,122500.0
-120.87,37.07,26.0,2036.0,401.0,1343.0,414.0,3.6331,88600.0
-120.87,37.05,29.0,4176.0,779.0,2092.0,741.0,2.595,104200.0
-120.88,38.91,15.0,3876.0,778.0,1960.0,691.0,2.902,127300.0
-120.88,38.32,18.0,2791.0,492.0,1187.0,438.0,3.2589,103000.0
-120.88,38.16,8.0,2029.0,387.0,1000.0,364.0,4.0109,125900.0
-120.88,37.57,22.0,1440.0,267.0,774.0,249.0,3.9821,204300.0
-120.88,37.53,18.0,239.0,39.0,92.0,36.0,5.3168,175000.0
-120.88,37.52,2.0,1871.0,409.0,707.0,256.0,2.6103,133600.0
-120.88,37.37,24.0,1294.0,222.0,684.0,221.0,2.6908,103100.0
-120.89,39.3,17.0,2282.0,431.0,974.0,371.0,3.5417,155100.0
-120.89,37.59,33.0,1016.0,206.0,617.0,209.0,2.151,195800.0
-120.89,37.54,30.0,509.0,115.0,275.0,115.0,2.2679,250000.0
-120.89,37.45,29.0,1940.0,337.0,1070.0,332.0,3.6597,145600.0
-120.89,37.33,27.0,2692.0,481.0,1518.0,447.0,2.0417,94200.0
-120.89,37.21,25.0,3301.0,678.0,994.0,306.0,3.2262,97200.0
-120.89,35.37,29.0,2046.0,588.0,846.0,410.0,1.65,227300.0
-120.9,39.95,20.0,1349.0,238.0,601.0,203.0,3.5417,96600.0
-120.9,39.93,23.0,2679.0,546.0,1424.0,529.0,2.8812,81900.0
-120.9,38.2,16.0,3120.0,641.0,1319.0,526.0,2.0472,93200.0
-120.9,37.81,27.0,4213.0,750.0,2142.0,746.0,3.7031,173300.0
-120.9,37.76,20.0,570.0,112.0,304.0,108.0,2.2024,156300.0
-120.9,37.66,19.0,3377.0,669.0,2426.0,663.0,2.9783,82500.0
-120.9,37.64,26.0,1762.0,418.0,855.0,308.0,1.6767,81300.0
-120.9,35.69,14.0,5020.0,909.0,2105.0,796.0,3.8158,248700.0
-120.91,40.08,24.0,1629.0,313.0,641.0,274.0,2.2067,69600.0
-120.91,39.39,16.0,352.0,105.0,226.0,82.0,1.6094,79500.0
-120.91,38.73,11.0,5460.0,859.0,2645.0,838.0,4.835,230600.0
-120.91,38.62,12.0,4545.0,748.0,2033.0,718.0,4.1843,207600.0
-120.91,38.11,9.0,3585.0,680.0,1800.0,598.0,3.636,133100.0
-120.91,37.66,36.0,1320.0,255.0,720.0,232.0,2.6523,76300.0
-120.91,37.57,26.0,3396.0,705.0,2446.0,694.0,2.0521,65400.0
-120.92,40.02,35.0,383.0,92.0,202.0,72.0,2.6458,102500.0
-120.92,38.86,11.0,1720.0,345.0,850.0,326.0,3.2027,128600.0
-120.92,37.7,24.0,527.0,112.0,270.0,112.0,1.6172,156300.0
-120.92,37.65,23.0,505.0,124.0,163.0,129.0,1.3696,275000.0
-120.92,37.6,12.0,4485.0,805.0,2445.0,832.0,3.7611,123100.0
-120.92,37.59,26.0,1705.0,279.0,642.0,236.0,2.6591,180500.0
