longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.17,40.11,24.0,1631.0,340.0,1042.0,333.0,1.7708,59000.0
-122.17,39.94,32.0,2352.0,477.0,1316.0,447.0,2.2292,57400.0
-122.17,39.92,16.0,1566.0,306.0,652.0,287.0,1.9038,60800.0
-122.17,38.08,7.0,18392.0,2782.0,8276.0,2742.0,6.4232,229200.0
-122.17,38.07,15.0,2125.0,278.0,857.0,272.0,6.4599,219700.0
-122.17,38.06,16.0,3515.0,626.0,1764.0,626.0,4.4397,187100.0
-122.17,37.88,33.0,3626.0,502.0,1348.0,480.0,7.6107,423200.0
-122.17,37.88,32.0,3633.0,508.0,1393.0,506.0,7.6917,401800.0
-122.17,37.87,38.0,1261.0,177.0,472.0,183.0,6.917,438000.0
-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,144000.0
-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,140600.0
-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,3.6875,157300.0
-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,3.3958,141900.0
-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,90700.0
-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,135300.0
-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,107900.0
-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,90600.0
-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,1.8426,94800.0
-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,98200.0
-122.17,37.76,33.0,1280.0,307.0,999.0,286.0,2.5625,89300.0
-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,1.4375,90000.0
-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587,100400.0
-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2.3281,88800.0
-122.17,37.75,43.0,1587.0,320.0,907.0,306.0,1.9821,98300.0
-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,2.5043,92300.0
-122.17,37.75,38.0,992.0,279.0,732.0,259.0,1.6196,85100.0
-122.17,37.75,37.0,1379.0,287.0,835.0,259.0,2.4962,91800.0
-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15,97200.0
-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2.25,84200.0
-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,107600.0
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,101600.0
-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028,97700.0
-122.17,37.74,34.0,1223.0,281.0,824.0,280.0,2.2917,92500.0
-122.17,37.73,52.0,1555.0,289.0,620.0,292.0,3.7159,183300.0
-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,86500.0
-122.17,37.72,5.0,1692.0,398.0,814.0,328.0,3.663,158300.0
-122.17,37.72,46.0,1369.0,284.0,766.0,289.0,3.5313,159700.0
-122.17,37.72,43.0,3783.0,814.0,2139.0,789.0,4.0202,166300.0
-122.17,37.72,42.0,3008.0,659.0,1817.0,664.0,3.371,165000.0
-122.17,37.69,24.0,2262.0,391.0,1125.0,366.0,4.7609,212600.0
-122.17,37.48,39.0,2427.0,401.0,1178.0,408.0,5.9629,352700.0
-122.17,37.46,47.0,2312.0,332.0,1044.0,282.0,9.459,500001.0
-122.17,37.45,35.0,1025.0,242.0,388.0,232.0,5.1995,500001.0
-122.17,37.45,33.0,1828.0,396.0,766.0,378.0,4.4531,500001.0
-122.17,37.43,24.0,3924.0,1142.0,7174.0,950.0,4.0972,387500.0
-122.18,40.02,30.0,1952.0,397.0,961.0,333.0,2.25,68200.0
-122.18,39.93,35.0,1387.0,272.0,610.0,237.0,2.1759,59500.0
-122.18,39.75,30.0,4157.0,834.0,1885.0,774.0,1.6948,67500.0
-122.18,39.7,23.0,1658.0,307.0,836.0,297.0,3.35,85400.0
-122.18,39.55,28.0,1471.0,259.0,673.0,246.0,3.25,81600.0
-122.18,38.49,15.0,1743.0,366.0,655.0,264.0,3.3393,146900.0
-122.18,38.35,24.0,407.0,68.0,175.0,61.0,6.0266,216700.0
-122.18,38.29,18.0,1953.0,265.0,658.0,270.0,8.0113,393000.0
-122.18,38.17,7.0,4093.0,651.0,2228.0,646.0,5.2523,161300.0
-122.18,38.07,10.0,4976.0,849.0,2089.0,803.0,5.3288,201800.0
-122.18,37.91,31.0,7200.0,876.0,2428.0,843.0,10.9405,500001.0
-122.18,37.9,36.0,4760.0,610.0,1511.0,572.0,9.0064,500001.0
-122.18,37.89,18.0,4845.0,735.0,1634.0,734.0,8.1489,499000.0
-122.18,37.88,36.0,542.0,119.0,231.0,121.0,4.9,354200.0
-122.18,37.86,33.0,4449.0,636.0,1684.0,617.0,8.9571,399700.0
-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,336700.0
-122.18,37.81,30.0,292.0,38.0,126.0,52.0,6.3624,483300.0
-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,6.2838,318200.0
-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,285800.0
-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,208100.0
-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578,253000.0
-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,160700.0
-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,136700.0
-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768,96200.0
-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556,100000.0
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,120100.0
-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,2.8125,97300.0
-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786,97500.0
-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,93800.0
-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,89500.0
-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,96700.0
-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,91200.0
-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,107000.0
-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,87100.0
-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731,82000.0
-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469,80700.0
-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2.069,84600.0
-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,1.712,82100.0
-122.18,37.74,46.0,2103.0,391.0,1339.0,354.0,2.2467,88900.0
-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,83500.0
-122.18,37.74,35.0,504.0,126.0,323.0,109.0,1.8438,90500.0
-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2.1111,79700.0
-122.18,37.72,45.0,1498.0,313.0,1003.0,305.0,3.8047,156700.0
-122.18,37.71,45.0,726.0,147.0,519.0,135.0,3.375,157500.0
-122.18,37.7,35.0,2562.0,554.0,1398.0,525.0,3.3906,178900.0
-122.18,37.68,5.0,2087.0,407.0,840.0,401.0,5.4858,187800.0
-122.18,37.47,37.0,2848.0,328.0,852.0,327.0,13.367,500001.0
-122.18,37.46,40.0,2529.0,293.0,831.0,258.0,15.0001,500001.0
-122.18,37.45,43.0,2061.0,437.0,817.0,385.0,4.4688,460200.0
-122.18,37.45,37.0,5257.0,1360.0,2128.0,1264.0,4.0,394300.0
-122.18,37.44,44.0,2237.0,347.0,948.0,346.0,8.2436,500001.0
-122.18,37.41,21.0,1034.0,117.0,323.0,117.0,10.7237,500001.0
-122.19,40.2,30.0,2750.0,476.0,1296.0,464.0,3.5305,73600.0
-122.19,40.07,21.0,1548.0,290.0,744.0,265.0,1.9773,55000.0
-122.19,39.91,39.0,2467.0,529.0,1433.0,502.0,1.8571,53500.0
-122.19,39.74,39.0,4179.0,814.0,2111.0,809.0,2.3507,65600.0
-122.19,39.53,34.0,2679.0,533.0,1287.0,505.0,2.165,58700.0
-122.19,39.5,23.0,462.0,97.0,261.0,90.0,2.1705,53000.0
-122.19,38.13,5.0,7854.0,1446.0,4361.0,1395.0,4.9504,214800.0
-122.19,38.09,8.0,614.0,118.0,278.0,115.0,6.3735,166300.0
-122.19,38.07,20.0,3000.0,525.0,1207.0,491.0,4.6406,217500.0
-122.19,37.84,18.0,1617.0,210.0,533.0,194.0,11.6017,392600.0
-122.19,37.83,29.0,1791.0,271.0,661.0,269.0,6.8538,368900.0
-122.19,37.83,28.0,1326.0,184.0,463.0,190.0,8.2049,335200.0
-122.19,37.82,32.0,1835.0,264.0,635.0,263.0,8.317,365900.0
-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114,263400.0
-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744,257300.0
-122.19,37.8,46.0,1938.0,341.0,768.0,332.0,4.2727,246900.0
-122.19,37.79,50.0,968.0,195.0,462.0,184.0,2.9844,179900.0
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,172800.0
-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,198100.0
-122.19,37.79,45.0,2718.0,451.0,1106.0,454.0,4.6563,231800.0
-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,2.9297,140500.0
-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,4.3125,164400.0
-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3.22,156500.0
-122.19,37.78,52.0,1070.0,193.0,555.0,190.0,3.7262,166900.0
-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,160000.0
-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5.2328,174200.0
-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,3.5114,151200.0
-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,3.3715,143900.0
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,92300.0
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,89300.0
-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,94700.0
-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,91400.0
-122.19,37.76,45.0,995.0,238.0,630.0,237.0,1.925,74100.0
-122.19,37.76,41.0,921.0,207.0,522.0,159.0,1.2083,72500.0
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,81800.0
-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,85800.0
-122.19,37.75,36.0,1126.0,263.0,482.0,150.0,1.9167,82800.0
-122.19,37.75,28.0,856.0,189.0,435.0,162.0,0.8012,81800.0
-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,81400.0
-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139,83400.0
-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,87100.0
-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,84700.0
-122.19,37.48,45.0,886.0,165.0,492.0,173.0,4.2708,267000.0
-122.19,37.46,34.0,5419.0,1183.0,2002.0,1138.0,4.1985,500001.0
-122.19,37.45,18.0,1636.0,414.0,853.0,439.0,5.1032,464600.0
-122.19,37.44,39.0,4402.0,618.0,1616.0,631.0,8.9955,500001.0
-122.19,37.44,38.0,3383.0,456.0,1203.0,465.0,9.3198,500001.0
-122.19,37.43,39.0,2392.0,420.0,937.0,406.0,6.6136,472800.0
-122.19,37.42,47.0,932.0,167.0,295.0,116.0,8.4375,500001.0
-122.2,39.53,22.0,3265.0,658.0,1647.0,594.0,2.3566,71000.0
-122.2,39.52,39.0,2551.0,482.0,1181.0,437.0,2.0625,63400.0
-122.2,39.15,33.0,1064.0,174.0,434.0,147.0,3.125,108000.0
-122.2,38.09,18.0,6860.0,1079.0,3205.0,1058.0,5.2957,171900.0
-122.2,38.04,31.0,3029.0,500.0,1236.0,487.0,5.6022,197000.0
-122.2,37.96,9.0,6306.0,962.0,2581.0,911.0,6.7741,310700.0
-122.2,37.9,36.0,2107.0,287.0,740.0,280.0,10.3416,500001.0
-122.2,37.89,37.0,3881.0,560.0,1315.0,517.0,7.3195,367500.0
-122.2,37.88,36.0,1065.0,160.0,398.0,155.0,7.7736,378100.0
-122.2,37.84,35.0,2865.0,460.0,1072.0,443.0,7.4882,319300.0
-122.2,37.84,30.0,2211.0,346.0,844.0,343.0,6.0666,311500.0
-122.2,37.83,26.0,1589.0,223.0,542.0,211.0,8.401,351200.0
-122.2,37.82,39.0,3770.0,534.0,1265.0,500.0,6.3302,362800.0
-122.2,37.82,37.0,1229.0,181.0,420.0,176.0,7.0175,366700.0
-122.2,37.81,45.0,2964.0,436.0,1067.0,426.0,6.7851,323500.0
-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,217100.0
-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3.8487,203300.0
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,273000.0
-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5.1184,239600.0
-122.2,37.79,49.0,882.0,195.0,737.0,210.0,2.6667,122000.0
-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,134700.0
-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,4.1739,169600.0
-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3.5398,158400.0
-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,129100.0
-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,4.5893,163500.0
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,121600.0
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,102400.0
-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898,121400.0
-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562,94800.0
-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75,85700.0
-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097,84600.0
-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,70000.0
-122.2,37.48,41.0,733.0,155.0,652.0,140.0,5.1654,233600.0
-122.2,37.48,32.0,640.0,166.0,991.0,160.0,1.9844,270000.0
-122.2,37.48,30.0,1170.0,258.0,610.0,243.0,3.4427,263500.0
-122.2,37.47,40.0,2959.0,389.0,985.0,365.0,9.9025,500001.0
-122.2,37.47,37.0,1403.0,369.0,1587.0,331.0,2.8258,232800.0
-122.2,37.47,37.0,1053.0,266.0,939.0,267.0,3.1989,320800.0
-122.2,37.46,40.0,1723.0,208.0,976.0,209.0,9.8892,500001.0
-122.2,37.44,31.0,2328.0,270.0,722.0,247.0,15.0001,500001.0
-122.2,37.43,40.0,2223.0,412.0,1050.0,417.0,5.2421,444500.0
-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7.3681,500001.0
-122.2,37.43,22.0,3294.0,744.0,1337.0,655.0,5.2391,500001.0
-122.2,37.4,37.0,1296.0,194.0,540.0,192.0,8.2782,500001.0
-122.2,37.4,30.0,2612.0,338.0,980.0,324.0,10.0481,500001.0
-122.2,37.35,17.0,3095.0,442.0,1173.0,424.0,13.2986,500001.0
-122.21,40.18,30.0,744.0,156.0,410.0,165.0,2.1898,63200.0
-122.21,38.83,20.0,1138.0,221.0,459.0,209.0,3.1534,123400.0
-122.21,38.41,12.0,4270.0,654.0,1624.0,598.0,5.5266,331300.0
-122.21,38.28,35.0,1273.0,210.0,555.0,181.0,4.4861,269300.0
-122.21,38.11,35.0,2122.0,400.0,1189.0,408.0,3.0962,124600.0
-122.21,38.1,36.0,3018.0,557.0,1445.0,556.0,3.8029,129900.0
-122.21,38.09,37.0,4368.0,779.0,2083.0,741.0,3.8667,127000.0
-122.21,38.06,52.0,2735.0,559.0,1076.0,487.0,3.6154,155700.0
-122.21,38.02,15.0,2150.0,327.0,1094.0,324.0,6.0224,198500.0
-122.21,37.84,34.0,3038.0,490.0,1140.0,496.0,7.0548,325900.0
-122.21,37.83,34.0,5065.0,788.0,1627.0,766.0,6.8976,333300.0
-122.21,37.82,52.0,2375.0,333.0,813.0,350.0,7.0549,331400.0
-122.21,37.81,52.0,1389.0,212.0,510.0,224.0,5.2402,296400.0
-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,3.4861,187100.0
-122.21,37.8,50.0,2833.0,605.0,1260.0,552.0,2.8929,216700.0
-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977,229700.0
-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3.0757,151000.0
-122.21,37.8,38.0,2254.0,535.0,951.0,487.0,3.0812,233100.0
-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,138800.0
-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,2.4167,139400.0
-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875,143800.0
-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,139200.0
-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,1.8472,137000.0
-122.21,37.78,52.0,1056.0,224.0,792.0,245.0,2.6583,142600.0
-122.21,37.78,49.0,898.0,244.0,779.0,245.0,3.0536,137500.0
-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625,111300.0
-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,137300.0
-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,102800.0
-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1.7188,126800.0
-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,80600.0
-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2.3309,98700.0
-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2.2604,100000.0
-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,80600.0
-122.21,37.52,18.0,2962.0,945.0,1639.0,851.0,2.7399,87500.0
-122.21,37.49,24.0,2528.0,947.0,2437.0,861.0,2.2746,225000.0
-122.21,37.48,39.0,1535.0,340.0,1204.0,370.0,2.8482,247200.0
-122.21,37.48,37.0,1326.0,335.0,1771.0,335.0,3.0147,218100.0
-122.21,37.47,43.0,733.0,162.0,497.0,175.0,3.2708,255300.0
-122.21,37.47,26.0,1777.0,555.0,1966.0,497.0,3.0472,211000.0
-122.21,37.46,48.0,2560.0,322.0,921.0,301.0,10.8758,500001.0
-122.21,37.46,40.0,1777.0,207.0,577.0,207.0,15.0001,500001.0
-122.21,37.44,35.0,1140.0,193.0,486.0,199.0,4.6908,500001.0
-122.21,37.43,33.0,1606.0,254.0,727.0,271.0,8.6963,500001.0
-122.21,37.43,23.0,5741.0,1012.0,1843.0,888.0,5.7211,500001.0
-122.21,37.43,20.0,975.0,134.0,324.0,146.0,9.7796,500001.0
-122.21,37.42,28.0,564.0,72.0,191.0,79.0,11.9666,500001.0
-122.21,37.38,28.0,4518.0,578.0,1489.0,559.0,11.3176,500001.0
-122.21,37.37,34.0,1476.0,217.0,613.0,223.0,8.2883,500001.0
-122.22,39.51,17.0,1201.0,268.0,555.0,277.0,2.1,66900.0
-122.22,38.15,7.0,5129.0,820.0,2824.0,738.0,5.5138,171100.0
-122.22,38.12,15.0,14125.0,2344.0,6456.0,2147.0,5.1014,179500.0
-122.22,38.11,43.0,1939.0,353.0,968.0,392.0,3.1848,112700.0
-122.22,38.1,44.0,3013.0,563.0,1353.0,512.0,3.4559,111900.0
-122.22,38.1,44.0,2256.0,451.0,1057.0,426.0,3.1204,110800.0
-122.22,38.1,40.0,2549.0,478.0,1275.0,494.0,2.9469,111600.0
-122.22,38.09,47.0,2161.0,440.0,966.0,360.0,2.2734,88700.0
-122.22,38.08,37.0,4590.0,857.0,2920.0,832.0,3.436,94800.0
-122.22,38.07,4.0,15654.0,2394.0,7025.0,2168.0,5.8171,225200.0
-122.22,37.86,21.0,7099.0,1106.0,2401.0,1138.0,8.3014,358500.0
-122.22,37.82,42.0,2991.0,335.0,1018.0,335.0,13.499,500001.0
-122.22,37.82,39.0,2492.0,310.0,808.0,315.0,11.8603,500001.0
-122.22,37.81,52.0,2927.0,402.0,1021.0,380.0,8.1564,390100.0
-122.22,37.81,52.0,2024.0,339.0,756.0,340.0,4.072,270100.0
-122.22,37.81,52.0,1971.0,335.0,765.0,308.0,6.5217,273700.0
-122.22,37.8,52.0,2721.0,541.0,1185.0,515.0,4.5428,239800.0
-122.22,37.8,52.0,2286.0,464.0,1073.0,441.0,3.0298,199600.0
-122.22,37.8,52.0,2183.0,465.0,1129.0,460.0,3.2632,227700.0
-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,3.9048,164700.0
-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,2.5,136700.0
-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,2.6042,124700.0
-122.22,37.79,44.0,1487.0,314.0,961.0,272.0,3.5156,109500.0
-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,2.7969,141700.0
-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,119100.0
-122.22,37.78,50.0,1920.0,530.0,1525.0,477.0,1.4886,128800.0
-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,111700.0
-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,131900.0
-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,95000.0
-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2.59,96400.0
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,114800.0
-122.22,37.48,47.0,2570.0,783.0,3107.0,724.0,2.8058,229500.0
-122.22,37.48,34.0,1541.0,584.0,1564.0,558.0,2.56,250000.0
-122.22,37.47,28.0,5956.0,1612.0,3571.0,1549.0,3.1864,272800.0
-122.22,37.47,23.0,7740.0,1943.0,4124.0,1743.0,3.3268,322800.0
-122.22,37.46,37.0,2586.0,495.0,1208.0,502.0,4.3214,342700.0
-122.22,37.46,13.0,2888.0,546.0,1182.0,504.0,6.0255,409300.0
-122.22,37.44,32.0,4281.0,501.0,1318.0,484.0,15.0001,500001.0
-122.22,37.4,32.0,2297.0,287.0,814.0,283.0,15.0001,500001.0
-122.22,37.37,26.0,440.0,202.0,322.0,218.0,5.1831,350000.0
-122.22,37.36,34.0,1559.0,243.0,600.0,242.0,8.7382,500001.0
-122.23,40.63,16.0,1141.0,220.0,563.0,200.0,2.3287,130700.0
-122.23,40.4,18.0,2102.0,377.0,1059.0,384.0,3.0556,95500.0
-122.23,40.32,10.0,2336.0,426.0,1003.0,368.0,3.0833,81300.0
-122.23,40.2,17.0,762.0,138.0,322.0,139.0,4.2917,128800.0
-122.23,39.95,21.0,2087.0,382.0,888.0,361.0,2.207,86400.0
-122.23,39.86,21.0,1730.0,350.0,982.0,322.0,1.8375,79800.0
-122.23,39.75,16.0,2026.0,396.0,1031.0,382.0,1.9375,73100.0
-122.23,39.53,8.0,1268.0,336.0,1237.0,326.0,1.3708,125000.0
-122.23,38.33,31.0,3440.0,574.0,1538.0,537.0,5.5368,325900.0
-122.23,38.17,45.0,350.0,66.0,225.0,72.0,1.8942,216700.0
-122.23,38.15,33.0,1253.0,238.0,753.0,236.0,1.756,86400.0
-122.23,38.14,36.0,1412.0,260.0,792.0,268.0,2.3056,90400.0
-122.23,38.13,29.0,5154.0,1084.0,2459.0,1019.0,3.2664,142900.0
-122.23,38.12,49.0,2715.0,435.0,1006.0,429.0,4.2308,145800.0
-122.23,38.11,47.0,3007.0,524.0,1152.0,486.0,4.0,141500.0
-122.23,38.1,47.0,1303.0,278.0,694.0,269.0,2.5969,92800.0
-122.23,38.1,46.0,4143.0,895.0,2240.0,847.0,2.4201,92800.0
-122.23,38.09,26.0,4397.0,997.0,2539.0,965.0,2.4875,90000.0
-122.23,38.06,52.0,1350.0,266.0,490.0,257.0,3.125,171100.0
-122.23,38.05,52.0,1736.0,358.0,638.0,297.0,2.5517,147100.0
-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8.3252,452600.0
-122.23,37.85,52.0,2800.0,411.0,1061.0,403.0,6.3434,373600.0
-122.23,37.84,50.0,2515.0,399.0,970.0,373.0,5.8596,327600.0
-122.23,37.84,47.0,3175.0,454.0,1098.0,485.0,5.2868,347600.0
-122.23,37.83,52.0,2990.0,379.0,947.0,361.0,7.8772,500001.0
-122.23,37.82,52.0,3494.0,396.0,1192.0,383.0,12.3804,500001.0
-122.23,37.82,52.0,3242.0,366.0,1001.0,352.0,12.2138,500001.0
-122.23,37.82,52.0,3051.0,381.0,1005.0,369.0,8.1872,466100.0
-122.23,37.82,52.0,1611.0,203.0,556.0,179.0,8.7477,500001.0
-122.23,37.81,52.0,2814.0,365.0,878.0,352.0,7.508,348700.0
-122.23,37.81,52.0,2315.0,292.0,861.0,258.0,8.8793,410300.0
-122.23,37.81,52.0,1433.0,229.0,612.0,213.0,4.7708,314700.0
-122.23,37.8,52.0,783.0,184.0,488.0,186.0,1.9375,126600.0
-122.23,37.8,52.0,2033.0,486.0,787.0,459.0,3.1603,269500.0
-122.23,37.8,52.0,1252.0,299.0,844.0,280.0,2.3929,111900.0
-122.23,37.8,52.0,1192.0,289.0,772.0,257.0,2.3833,146900.0
-122.23,37.8,51.0,1590.0,414.0,949.0,392.0,1.9028,127900.0
-122.23,37.8,50.0,1746.0,480.0,1149.0,415.0,2.25,123500.0
-122.23,37.79,52.0,1783.0,395.0,1659.0,412.0,2.9357,107900.0
-122.23,37.79,49.0,1175.0,217.0,859.0,219.0,2.293,106300.0
-122.23,37.79,48.0,1696.0,396.0,1481.0,343.0,2.0375,122500.0
-122.23,37.79,40.0,930.0,199.0,564.0,184.0,1.3281,113300.0
-122.23,37.79,30.0,999.0,264.0,1011.0,263.0,1.8854,137500.0
-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1.6198,122700.0
-122.23,37.78,52.0,986.0,258.0,1008.0,255.0,1.4844,119400.0
-122.23,37.78,44.0,2340.0,825.0,2813.0,751.0,1.6009,118100.0
-122.23,37.78,43.0,1420.0,472.0,1506.0,438.0,1.9338,112500.0
-122.23,37.77,52.0,772.0,179.0,409.0,160.0,3.3214,189600.0
-122.23,37.77,52.0,769.0,206.0,612.0,183.0,2.57,72000.0
-122.23,37.76,52.0,3037.0,516.0,1242.0,518.0,5.2128,289900.0
-122.23,37.76,52.0,3011.0,542.0,1303.0,535.0,5.1039,273800.0
-122.23,37.76,52.0,2269.0,323.0,805.0,321.0,4.7188,335300.0
-122.23,37.76,52.0,1705.0,246.0,658.0,253.0,5.75,306300.0
-122.23,37.76,52.0,1316.0,177.0,378.0,162.0,5.2915,333000.0
-122.23,37.49,11.0,840.0,329.0,1338.0,345.0,2.3333,241700.0
-122.23,37.48,33.0,3108.0,805.0,1895.0,717.0,3.3015,267700.0
-122.23,37.47,39.0,5264.0,1259.0,3057.0,1265.0,3.623,276600.0
-122.23,37.46,36.0,6090.0,1057.0,3081.0,1075.0,5.6629,343600.0
-122.23,37.46,33.0,2643.0,464.0,1015.0,427.0,4.2232,363700.0
-122.23,37.46,26.0,4670.0,1039.0,2103.0,933.0,4.4167,333800.0
-122.23,37.45,34.0,4177.0,723.0,1586.0,660.0,5.0457,395100.0
-122.23,37.45,29.0,1617.0,235.0,758.0,246.0,7.7932,469900.0
-122.23,37.42,16.0,1945.0,320.0,512.0,300.0,7.4542,500001.0
-122.24,40.51,23.0,2216.0,378.0,1006.0,338.0,4.559,116800.0
