longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.12,34.17,52.0,1835.0,330.0,777.0,317.0,3.7159,315400.0
-118.12,34.17,37.0,2705.0,676.0,1551.0,608.0,2.2692,225000.0
-118.12,34.15,35.0,1760.0,447.0,984.0,384.0,3.4167,198200.0
-118.12,34.14,52.0,2337.0,352.0,981.0,328.0,5.8692,490400.0
-118.12,34.14,25.0,3420.0,977.0,1718.0,947.0,3.1033,217900.0
-118.12,34.13,52.0,2935.0,341.0,975.0,327.0,11.706,500001.0
-118.12,34.12,52.0,2907.0,317.0,956.0,279.0,15.0001,500001.0
-118.12,34.11,52.0,2787.0,353.0,1057.0,364.0,10.2317,500001.0
-118.12,34.11,48.0,2124.0,319.0,785.0,319.0,5.2131,359600.0
-118.12,34.1,49.0,2057.0,430.0,1103.0,414.0,4.0556,282600.0
-118.12,34.1,34.0,2918.0,555.0,1435.0,568.0,4.2344,306300.0
-118.12,34.09,25.0,4870.0,1371.0,3518.0,1296.0,3.2307,188400.0
-118.12,34.09,25.0,3603.0,1003.0,2719.0,913.0,2.6981,208000.0
-118.12,34.08,52.0,1437.0,290.0,980.0,282.0,5.3032,245700.0
-118.12,34.08,36.0,2433.0,585.0,1565.0,563.0,3.2344,234900.0
-118.12,34.08,35.0,2248.0,615.0,1762.0,622.0,3.0,253900.0
-118.12,34.07,45.0,1770.0,423.0,1410.0,389.0,3.0592,212500.0
-118.12,34.07,43.0,1050.0,252.0,820.0,244.0,2.025,215600.0
-118.12,34.06,25.0,1526.0,388.0,1304.0,378.0,3.1892,214700.0
-118.12,34.06,25.0,1137.0,293.0,800.0,281.0,2.4286,233300.0
-118.12,34.06,23.0,1190.0,347.0,965.0,327.0,2.2261,211800.0
-118.12,34.06,17.0,5137.0,1614.0,4945.0,1535.0,2.4599,181600.0
-118.12,34.05,32.0,3775.0,786.0,2416.0,792.0,3.6625,247600.0
-118.12,34.04,35.0,1064.0,203.0,608.0,201.0,4.0938,246900.0
-118.12,34.04,35.0,1038.0,209.0,598.0,190.0,5.9214,254900.0
-118.12,34.04,34.0,2103.0,427.0,1355.0,434.0,4.5795,235300.0
-118.12,34.03,20.0,2595.0,428.0,1751.0,479.0,5.6112,308000.0
-118.12,34.02,36.0,1595.0,383.0,1105.0,359.0,2.4286,205600.0
-118.12,34.02,25.0,2655.0,558.0,1466.0,525.0,3.0529,265800.0
-118.12,34.01,40.0,1417.0,338.0,1068.0,331.0,2.4259,164600.0
-118.12,34.01,33.0,1956.0,478.0,1472.0,464.0,1.9867,166300.0
-118.12,34.0,31.0,3281.0,768.0,2385.0,733.0,2.7308,173800.0
-118.12,33.99,24.0,1705.0,479.0,2037.0,459.0,2.4219,137500.0
-118.12,33.98,44.0,932.0,179.0,717.0,180.0,3.6875,178100.0
-118.12,33.97,35.0,708.0,145.0,471.0,153.0,3.2,197400.0
-118.12,33.97,33.0,3099.0,839.0,2025.0,750.0,3.183,191100.0
-118.12,33.96,38.0,2105.0,348.0,956.0,350.0,4.4125,246000.0
-118.12,33.96,38.0,1301.0,264.0,877.0,275.0,4.625,191300.0
-118.12,33.96,36.0,1426.0,235.0,698.0,240.0,4.8523,267300.0
-118.12,33.96,34.0,2863.0,451.0,1243.0,466.0,6.0723,297200.0
-118.12,33.95,36.0,2752.0,459.0,1211.0,452.0,5.0526,269800.0
-118.12,33.95,35.0,1604.0,280.0,802.0,280.0,5.752,291000.0
-118.12,33.94,35.0,1813.0,313.0,825.0,316.0,5.2485,323800.0
-118.12,33.94,33.0,2206.0,393.0,973.0,364.0,4.675,283000.0
-118.12,33.94,31.0,2210.0,519.0,1047.0,472.0,3.3292,271300.0
-118.12,33.93,27.0,580.0,143.0,466.0,133.0,3.0909,187500.0
-118.12,33.92,27.0,6336.0,1628.0,4673.0,1505.0,2.5893,183700.0
-118.12,33.91,36.0,2053.0,386.0,1023.0,394.0,3.0,216600.0
-118.12,33.91,36.0,1432.0,265.0,749.0,261.0,3.5772,207400.0
-118.12,33.91,35.0,620.0,122.0,381.0,124.0,3.7917,183900.0
-118.12,33.91,35.0,1518.0,279.0,857.0,251.0,3.6917,197500.0
-118.12,33.91,34.0,682.0,132.0,491.0,144.0,4.6389,173800.0
-118.12,33.89,29.0,2666.0,848.0,2030.0,781.0,2.5432,180900.0
-118.12,33.89,22.0,6876.0,1960.0,5162.0,1879.0,2.9293,170800.0
-118.12,33.88,40.0,2344.0,571.0,1305.0,544.0,3.1923,191900.0
-118.12,33.88,36.0,1083.0,218.0,557.0,210.0,3.0795,218400.0
-118.12,33.88,25.0,1768.0,559.0,983.0,488.0,2.6184,243800.0
-118.12,33.87,43.0,1633.0,355.0,837.0,350.0,3.0405,188000.0
-118.12,33.87,21.0,3764.0,1081.0,1919.0,977.0,2.5057,156300.0
-118.12,33.86,44.0,2663.0,511.0,1277.0,462.0,4.3194,199500.0
-118.12,33.86,34.0,2116.0,427.0,972.0,396.0,4.8516,213600.0
-118.12,33.85,37.0,2386.0,409.0,1101.0,399.0,4.6908,218200.0
-118.12,33.84,37.0,2706.0,462.0,1331.0,476.0,5.0719,220000.0
-118.12,33.84,37.0,2143.0,382.0,1047.0,377.0,4.4423,216000.0
-118.12,33.84,37.0,1242.0,221.0,565.0,213.0,4.1094,215800.0
-118.12,33.83,45.0,1734.0,331.0,797.0,293.0,4.8917,222800.0
-118.12,33.83,44.0,1712.0,314.0,691.0,293.0,4.3594,221300.0
-118.12,33.82,43.0,1544.0,286.0,701.0,298.0,4.1375,226000.0
-118.12,33.82,42.0,1493.0,277.0,671.0,267.0,3.2794,224500.0
-118.12,33.81,36.0,2565.0,458.0,1155.0,443.0,4.6087,224600.0
-118.12,33.81,36.0,1665.0,291.0,721.0,294.0,4.6875,250700.0
-118.12,33.8,36.0,1257.0,205.0,530.0,211.0,5.3701,251400.0
-118.12,33.8,35.0,1835.0,435.0,774.0,418.0,2.7092,256300.0
-118.12,33.79,43.0,1471.0,301.0,767.0,311.0,4.3317,232400.0
-118.12,33.79,41.0,1762.0,314.0,738.0,300.0,4.1687,240700.0
-118.12,33.76,45.0,3035.0,516.0,1127.0,527.0,7.0796,500001.0
-118.12,33.76,43.0,3070.0,668.0,1240.0,646.0,3.7813,461500.0
-118.12,33.75,47.0,3330.0,569.0,1220.0,557.0,7.3672,500001.0
-118.12,33.75,41.0,2072.0,491.0,742.0,414.0,3.9934,500001.0
-118.13,34.7,34.0,1943.0,500.0,1078.0,446.0,1.1296,93800.0
-118.13,34.69,34.0,2156.0,397.0,1269.0,388.0,2.75,96800.0
-118.13,34.69,32.0,3670.0,765.0,1986.0,673.0,3.682,108800.0
-118.13,34.68,28.0,718.0,124.0,347.0,121.0,4.025,102600.0
-118.13,34.58,29.0,2370.0,475.0,1746.0,483.0,3.7464,113500.0
-118.13,34.44,10.0,2726.0,465.0,1773.0,459.0,4.8295,319100.0
-118.13,34.21,36.0,1449.0,235.0,621.0,210.0,6.1824,274100.0
-118.13,34.2,46.0,2676.0,427.0,1022.0,395.0,6.4288,295500.0
-118.13,34.2,46.0,1271.0,236.0,573.0,210.0,4.9312,240200.0
-118.13,34.2,45.0,1213.0,206.0,529.0,231.0,5.6629,234000.0
-118.13,34.19,48.0,2539.0,425.0,930.0,364.0,4.7269,303900.0
-118.13,34.19,43.0,1621.0,365.0,1015.0,329.0,2.92,242200.0
-118.13,34.19,42.0,2203.0,412.0,1012.0,377.0,4.0714,234000.0
-118.13,34.18,52.0,3094.0,519.0,1309.0,488.0,6.4223,310900.0
-118.13,34.17,49.0,1962.0,435.0,1329.0,457.0,3.2898,200000.0
-118.13,34.16,36.0,2162.0,658.0,1337.0,590.0,2.2095,176700.0
-118.13,34.16,33.0,2682.0,716.0,2050.0,692.0,2.4817,169500.0
-118.13,34.15,9.0,2099.0,625.0,1252.0,554.0,3.1875,173100.0
-118.13,34.15,18.0,1665.0,477.0,1095.0,390.0,2.6038,155600.0
-118.13,34.14,29.0,3559.0,1034.0,1658.0,965.0,3.2643,163900.0
-118.13,34.14,23.0,5465.0,1494.0,2511.0,1359.0,3.4531,210900.0
-118.13,34.12,46.0,3156.0,430.0,1109.0,423.0,10.7397,500001.0
-118.13,34.11,45.0,1780.0,289.0,755.0,328.0,4.825,351100.0
-118.13,34.1,26.0,3050.0,825.0,2153.0,772.0,3.1103,214100.0
-118.13,34.09,42.0,700.0,212.0,662.0,210.0,3.0078,191700.0
-118.13,34.09,42.0,2562.0,781.0,1936.0,687.0,2.2214,219000.0
-118.13,34.09,21.0,3862.0,1186.0,2773.0,1102.0,2.7816,188200.0
-118.13,34.08,40.0,1931.0,449.0,1367.0,446.0,2.575,228400.0
-118.13,34.08,35.0,2517.0,662.0,1883.0,607.0,2.5787,223000.0
-118.13,34.07,32.0,1880.0,428.0,1404.0,424.0,3.085,220500.0
-118.13,34.07,20.0,2130.0,654.0,1870.0,578.0,2.3664,192200.0
-118.13,34.06,30.0,1692.0,398.0,1130.0,365.0,2.8672,198500.0
-118.13,34.06,17.0,1714.0,572.0,1590.0,568.0,1.1875,183900.0
-118.13,34.05,35.0,3229.0,616.0,1879.0,595.0,3.9531,268400.0
-118.13,34.04,42.0,2205.0,451.0,1392.0,423.0,4.3646,211400.0
-118.13,34.04,40.0,1444.0,312.0,881.0,303.0,3.1083,220500.0
-118.13,34.04,36.0,1938.0,364.0,1118.0,374.0,3.5833,227300.0
-118.13,34.03,42.0,2203.0,467.0,1470.0,488.0,2.8385,192200.0
-118.13,34.03,31.0,4267.0,1070.0,3176.0,1071.0,3.0212,208200.0
-118.13,34.02,43.0,396.0,91.0,261.0,73.0,2.9044,172900.0
-118.13,34.02,41.0,734.0,190.0,565.0,191.0,2.2813,192000.0
-118.13,34.02,40.0,2988.0,690.0,2144.0,667.0,2.3359,189300.0
-118.13,34.02,38.0,1243.0,310.0,788.0,286.0,2.5852,185100.0
-118.13,34.02,36.0,984.0,275.0,1024.0,284.0,2.125,153500.0
-118.13,34.01,43.0,782.0,207.0,827.0,223.0,3.1538,154300.0
-118.13,33.97,36.0,1759.0,295.0,837.0,267.0,4.6992,251900.0
-118.13,33.97,34.0,1736.0,297.0,823.0,292.0,5.4042,241600.0
-118.13,33.96,38.0,1040.0,202.0,557.0,228.0,4.0,254700.0
-118.13,33.96,36.0,1933.0,341.0,958.0,335.0,4.4732,266000.0
-118.13,33.96,35.0,1500.0,250.0,706.0,250.0,4.5625,253500.0
-118.13,33.95,37.0,1709.0,333.0,778.0,344.0,3.9036,326600.0
-118.13,33.94,34.0,522.0,138.0,373.0,139.0,3.5481,265000.0
-118.13,33.93,38.0,2040.0,458.0,1775.0,445.0,3.5227,202400.0
-118.13,33.93,34.0,2122.0,517.0,1578.0,488.0,3.1496,191900.0
-118.13,33.93,19.0,1793.0,447.0,1222.0,452.0,2.6862,195800.0
-118.13,33.92,36.0,984.0,183.0,615.0,206.0,4.1786,201500.0
-118.13,33.92,28.0,3069.0,864.0,1932.0,835.0,2.4925,177200.0
-118.13,33.91,36.0,1967.0,316.0,910.0,306.0,4.4948,190600.0
-118.13,33.91,35.0,561.0,104.0,261.0,105.0,4.9375,183800.0
-118.13,33.91,34.0,916.0,162.0,552.0,164.0,4.9107,222000.0
-118.13,33.9,38.0,1475.0,269.0,827.0,265.0,4.7663,191600.0
-118.13,33.9,36.0,1814.0,350.0,886.0,347.0,3.4868,208400.0
-118.13,33.9,35.0,1458.0,261.0,686.0,236.0,3.9038,202700.0
-118.13,33.89,36.0,599.0,125.0,361.0,139.0,5.0395,225800.0
-118.13,33.89,33.0,3668.0,867.0,2368.0,845.0,2.8906,204900.0
-118.13,33.89,29.0,2823.0,737.0,1723.0,678.0,2.7121,165500.0
-118.13,33.88,32.0,3088.0,1024.0,1981.0,956.0,2.2027,192700.0
-118.13,33.88,32.0,1788.0,459.0,1131.0,461.0,3.5278,166100.0
-118.13,33.87,45.0,1606.0,300.0,735.0,295.0,4.6765,198400.0
-118.13,33.87,20.0,3638.0,868.0,2326.0,822.0,3.3304,194600.0
-118.13,33.86,45.0,1866.0,343.0,919.0,344.0,3.5833,200200.0
-118.13,33.86,37.0,2259.0,425.0,1183.0,413.0,5.1805,201600.0
-118.13,33.85,36.0,2110.0,416.0,1128.0,403.0,4.6019,208400.0
-118.13,33.85,36.0,1885.0,391.0,1049.0,405.0,3.55,212800.0
-118.13,33.84,46.0,2439.0,429.0,944.0,374.0,4.2841,312400.0
-118.13,33.84,35.0,3008.0,674.0,1584.0,671.0,3.5465,213200.0
-118.13,33.83,45.0,3087.0,574.0,1474.0,567.0,5.5196,227600.0
-118.13,33.83,44.0,1710.0,333.0,786.0,344.0,4.2917,314700.0
-118.13,33.82,44.0,1785.0,307.0,779.0,291.0,4.3056,228600.0
-118.13,33.82,44.0,1619.0,280.0,815.0,284.0,5.5449,232200.0
-118.13,33.82,37.0,1530.0,290.0,711.0,283.0,5.1795,225400.0
-118.13,33.82,36.0,665.0,114.0,273.0,112.0,3.7321,223700.0
-118.13,33.81,37.0,1228.0,237.0,572.0,242.0,4.325,223900.0
-118.13,33.81,37.0,1013.0,199.0,493.0,183.0,4.7845,231400.0
-118.13,33.81,36.0,1749.0,322.0,855.0,319.0,4.6473,227100.0
-118.13,33.81,34.0,1903.0,343.0,928.0,349.0,5.395,241900.0
-118.13,33.8,41.0,1509.0,325.0,821.0,314.0,4.0893,223000.0
-118.13,33.8,36.0,1496.0,271.0,743.0,265.0,4.4312,226000.0
-118.13,33.8,36.0,1026.0,182.0,505.0,176.0,4.3438,233600.0
-118.13,33.79,45.0,2317.0,448.0,1057.0,428.0,4.375,234800.0
-118.13,33.79,44.0,2153.0,375.0,947.0,364.0,5.0072,236200.0
-118.13,33.79,36.0,1245.0,211.0,508.0,221.0,5.3441,480600.0
-118.13,33.79,29.0,2937.0,524.0,1132.0,528.0,4.6133,500001.0
-118.13,33.79,20.0,6678.0,1797.0,3625.0,1599.0,3.7716,242900.0
-118.13,33.78,45.0,1016.0,172.0,361.0,163.0,7.5,434500.0
-118.13,33.78,31.0,3039.0,739.0,1199.0,697.0,3.7232,500001.0
-118.13,33.77,52.0,3697.0,691.0,1436.0,671.0,4.6852,395200.0
-118.13,33.77,37.0,4365.0,926.0,1661.0,868.0,5.3046,360700.0
-118.13,33.76,52.0,2216.0,526.0,940.0,530.0,4.5469,381000.0
-118.13,33.76,46.0,2834.0,673.0,1175.0,670.0,4.7875,363800.0
-118.13,33.76,44.0,1543.0,463.0,652.0,406.0,4.25,439300.0
-118.14,34.72,15.0,2181.0,361.0,1057.0,300.0,4.625,118100.0
-118.14,34.71,33.0,2347.0,461.0,1482.0,374.0,2.8194,93000.0
-118.14,34.7,12.0,1984.0,614.0,1071.0,574.0,1.2532,102100.0
-118.14,34.69,48.0,1379.0,327.0,696.0,304.0,2.1167,94900.0
-118.14,34.69,35.0,2118.0,374.0,1108.0,360.0,3.4327,100300.0
-118.14,34.68,33.0,2815.0,485.0,1447.0,489.0,4.2679,119600.0
-118.14,34.68,31.0,2666.0,662.0,1337.0,602.0,2.4432,101100.0
-118.14,34.68,25.0,1703.0,342.0,775.0,309.0,4.5455,126500.0
-118.14,34.65,20.0,1257.0,201.0,551.0,186.0,4.6591,247200.0
-118.14,34.57,6.0,9882.0,1892.0,4892.0,1621.0,3.7636,167600.0
-118.14,34.2,39.0,2569.0,426.0,1282.0,432.0,5.0953,207400.0
-118.14,34.19,49.0,1678.0,277.0,737.0,287.0,3.7222,237000.0
-118.14,34.19,45.0,3595.0,619.0,1686.0,607.0,4.73,201000.0
-118.14,34.18,50.0,1493.0,326.0,1000.0,323.0,3.3068,154400.0
-118.14,34.18,47.0,3457.0,622.0,1700.0,579.0,3.5164,226500.0
-118.14,34.17,52.0,2687.0,600.0,1716.0,544.0,2.7201,205700.0
-118.14,34.17,40.0,1054.0,251.0,1056.0,276.0,2.3,146700.0
-118.14,34.17,34.0,2384.0,604.0,2073.0,540.0,2.3062,158000.0
-118.14,34.16,38.0,1843.0,565.0,1449.0,524.0,2.2174,215400.0
-118.14,34.16,36.0,2973.0,807.0,2846.0,784.0,2.6217,156300.0
-118.14,34.16,30.0,2598.0,757.0,2869.0,769.0,2.1377,142300.0
-118.14,34.15,52.0,407.0,160.0,227.0,148.0,1.5156,187500.0
-118.14,34.15,41.0,1256.0,407.0,855.0,383.0,1.9923,500001.0
-118.14,34.15,17.0,1896.0,674.0,971.0,652.0,0.8438,175000.0
-118.14,34.14,24.0,10239.0,2823.0,4210.0,2565.0,3.6997,225000.0
-118.14,34.14,17.0,3404.0,1011.0,1694.0,949.0,2.9511,282300.0
-118.14,34.13,49.0,4438.0,803.0,1650.0,741.0,5.1072,479700.0
-118.14,34.13,16.0,3569.0,821.0,1505.0,783.0,4.9167,251100.0
-118.14,34.11,52.0,2742.0,422.0,1153.0,414.0,8.1124,500001.0
-118.14,34.1,52.0,4061.0,861.0,2290.0,790.0,2.8919,258400.0
-118.14,34.1,27.0,4073.0,1013.0,2411.0,933.0,3.108,231000.0
-118.14,34.09,38.0,1745.0,457.0,1547.0,460.0,2.85,219000.0
-118.14,34.09,28.0,4164.0,1127.0,2934.0,1014.0,2.7483,218800.0
-118.14,34.09,20.0,3447.0,1007.0,2622.0,934.0,2.918,208700.0
-118.14,34.08,30.0,1433.0,397.0,1110.0,346.0,2.3464,191700.0
-118.14,34.08,24.0,3988.0,1098.0,2909.0,1034.0,2.7036,170000.0
-118.14,34.08,24.0,2999.0,786.0,2937.0,796.0,2.9405,217800.0
-118.14,34.07,52.0,695.0,145.0,523.0,170.0,3.665,220400.0
-118.14,34.06,39.0,2390.0,444.0,1246.0,422.0,3.7857,245700.0
-118.14,34.05,39.0,1880.0,367.0,954.0,349.0,3.875,236400.0
-118.14,34.05,25.0,5478.0,1136.0,3062.0,1096.0,3.4118,341100.0
-118.14,34.04,37.0,1129.0,212.0,509.0,202.0,2.6146,243200.0
-118.14,34.03,45.0,1569.0,359.0,1203.0,359.0,2.4612,180500.0
-118.14,34.03,44.0,2003.0,390.0,1291.0,392.0,4.0625,201100.0
-118.14,34.02,45.0,1307.0,283.0,967.0,254.0,2.75,178300.0
-118.14,34.02,44.0,1715.0,460.0,1740.0,423.0,2.7019,153300.0
-118.14,34.02,42.0,1384.0,458.0,1825.0,455.0,1.4178,145500.0
-118.14,34.02,40.0,1912.0,502.0,2077.0,500.0,2.6,180600.0
-118.14,34.01,42.0,1007.0,277.0,1060.0,268.0,3.0179,153700.0
-118.14,34.01,36.0,702.0,210.0,834.0,216.0,2.25,162500.0
-118.14,33.97,36.0,1407.0,385.0,1763.0,350.0,2.6364,150000.0
-118.14,33.97,31.0,2064.0,612.0,2461.0,573.0,2.0524,160800.0
-118.14,33.97,29.0,1846.0,530.0,2576.0,528.0,2.63,156000.0
-118.14,33.96,38.0,590.0,139.0,620.0,132.0,2.1731,143800.0
-118.14,33.96,34.0,2744.0,541.0,1333.0,503.0,4.0536,277200.0
-118.14,33.95,44.0,1812.0,338.0,822.0,314.0,6.7744,294100.0
-118.14,33.95,42.0,1413.0,228.0,630.0,219.0,6.8564,300000.0
-118.14,33.95,37.0,1462.0,243.0,600.0,236.0,5.2015,302000.0
-118.14,33.95,36.0,1942.0,355.0,891.0,348.0,3.6635,282100.0
-118.14,33.94,35.0,2987.0,601.0,1561.0,606.0,4.0039,226500.0
-118.14,33.94,31.0,2841.0,774.0,1612.0,708.0,2.9205,196600.0
-118.14,33.93,31.0,3205.0,727.0,1647.0,664.0,3.3681,223900.0
-118.14,33.92,31.0,3731.0,853.0,2313.0,801.0,3.2237,218200.0
-118.14,33.91,37.0,932.0,171.0,578.0,175.0,4.375,177600.0
-118.14,33.91,36.0,1096.0,204.0,569.0,201.0,4.475,182300.0
-118.14,33.91,34.0,1766.0,410.0,974.0,404.0,3.0703,180800.0
-118.14,33.91,32.0,1981.0,472.0,1371.0,431.0,3.1204,204200.0
-118.14,33.9,39.0,1379.0,282.0,883.0,291.0,3.3375,180100.0
-118.14,33.9,26.0,2145.0,471.0,1150.0,429.0,3.5972,225800.0
-118.14,33.89,39.0,1744.0,339.0,1048.0,330.0,4.5735,195500.0
-118.14,33.89,37.0,1159.0,238.0,740.0,243.0,4.9107,179600.0
-118.14,33.89,33.0,1250.0,276.0,866.0,268.0,4.1708,175000.0
-118.14,33.88,24.0,3305.0,982.0,2085.0,881.0,2.6641,168200.0
-118.14,33.87,44.0,1661.0,315.0,985.0,319.0,4.3942,219500.0
-118.14,33.87,44.0,1607.0,271.0,799.0,283.0,5.084,214100.0
-118.14,33.87,21.0,6618.0,1773.0,4396.0,1649.0,3.0989,171400.0
-118.14,33.86,44.0,1276.0,234.0,538.0,213.0,4.8667,218300.0
-118.14,33.86,37.0,1404.0,257.0,652.0,258.0,4.2062,195400.0
-118.14,33.86,36.0,1774.0,348.0,934.0,333.0,4.8571,203300.0
-118.14,33.86,36.0,1703.0,325.0,845.0,308.0,5.0106,210800.0
-118.14,33.84,45.0,1908.0,361.0,890.0,342.0,4.575,336000.0
-118.14,33.84,44.0,3043.0,619.0,1316.0,607.0,4.4286,254900.0
-118.14,33.84,43.0,2107.0,439.0,876.0,429.0,3.2024,339400.0
-118.14,33.8,43.0,2506.0,531.0,1230.0,543.0,3.4211,203900.0
-118.14,33.79,45.0,1519.0,263.0,681.0,267.0,4.6452,212500.0
-118.14,33.79,44.0,2388.0,619.0,1461.0,592.0,3.1711,215400.0
-118.14,33.79,23.0,2573.0,688.0,1478.0,604.0,3.4833,209400.0
-118.14,33.78,44.0,2101.0,496.0,1038.0,500.0,3.108,217900.0
-118.14,33.78,42.0,1898.0,488.0,940.0,483.0,3.4107,233300.0
-118.14,33.77,52.0,2208.0,409.0,791.0,408.0,5.8408,500000.0
-118.14,33.77,49.0,2792.0,690.0,1301.0,648.0,3.2917,307400.0
-118.14,33.76,52.0,2677.0,642.0,1144.0,624.0,4.3889,378000.0
-118.14,33.76,50.0,914.0,167.0,322.0,165.0,4.7361,418800.0
-118.14,33.76,50.0,2960.0,761.0,1179.0,718.0,3.5214,398100.0
-118.14,33.76,44.0,1633.0,536.0,741.0,513.0,3.385,408300.0
-118.14,33.76,37.0,3242.0,698.0,1080.0,629.0,3.901,432500.0
-118.14,33.75,39.0,1995.0,634.0,867.0,567.0,4.0795,400000.0
-118.14,33.71,36.0,2484.0,525.0,792.0,446.0,5.1815,500001.0
-118.15,35.04,29.0,1671.0,368.0,821.0,337.0,2.16,56800.0
-118.15,34.71,36.0,1338.0,250.0,709.0,250.0,3.5625,101400.0
-118.15,34.71,35.0,1503.0,309.0,842.0,300.0,2.5278,97700.0
-118.15,34.7,36.0,2696.0,454.0,1192.0,452.0,3.9615,116300.0
-118.15,34.69,32.0,1300.0,234.0,712.0,249.0,3.25,107500.0
-118.15,34.67,5.0,12317.0,2953.0,6291.0,2654.0,3.5732,146900.0
-118.15,34.59,33.0,2111.0,429.0,1067.0,397.0,3.7344,111400.0
-118.15,34.21,34.0,2765.0,515.0,1422.0,438.0,5.4727,238900.0
-118.15,34.2,52.0,1786.0,306.0,1018.0,322.0,4.1518,182100.0
-118.15,34.2,37.0,1997.0,361.0,1037.0,363.0,3.7932,210300.0
-118.15,34.19,47.0,1717.0,314.0,868.0,295.0,3.6094,160700.0
-118.15,34.19,38.0,1750.0,411.0,1398.0,409.0,2.3967,163100.0
-118.15,34.18,45.0,2612.0,664.0,3117.0,584.0,2.3029,148800.0
-118.15,34.18,42.0,1521.0,320.0,1118.0,311.0,3.3125,154900.0
-118.15,34.17,46.0,2553.0,558.0,1740.0,492.0,2.0278,127500.0
-118.15,34.17,36.0,930.0,280.0,1024.0,300.0,1.0846,146400.0
-118.15,34.16,52.0,1925.0,597.0,2258.0,594.0,1.6921,162500.0
-118.15,34.16,38.0,2471.0,529.0,1661.0,441.0,2.2765,146600.0
-118.15,34.16,20.0,2410.0,632.0,2135.0,578.0,1.6887,148600.0
-118.15,34.16,18.0,1711.0,383.0,1474.0,415.0,1.2891,181300.0
-118.15,34.15,52.0,275.0,123.0,273.0,111.0,1.1667,500001.0
-118.15,34.15,49.0,806.0,199.0,698.0,172.0,2.3654,137500.0
-118.15,34.14,52.0,403.0,117.0,361.0,105.0,1.625,187500.0
-118.15,34.14,45.0,543.0,191.0,454.0,181.0,2.3,55000.0
-118.15,34.14,27.0,1499.0,426.0,755.0,414.0,3.875,258300.0
-118.15,34.13,50.0,2443.0,494.0,947.0,451.0,4.7344,314700.0
-118.15,34.13,34.0,824.0,224.0,430.0,213.0,3.6389,215000.0
-118.15,34.13,30.0,2763.0,520.0,1143.0,465.0,4.7298,500001.0
-118.15,34.12,52.0,1518.0,344.0,725.0,296.0,3.4018,204500.0
-118.15,34.12,49.0,1789.0,288.0,848.0,311.0,6.0199,500000.0
-118.15,34.12,43.0,1810.0,427.0,742.0,429.0,3.8529,350000.0
-118.15,34.12,36.0,6119.0,1513.0,2719.0,1402.0,3.8427,319700.0
-118.15,34.11,52.0,2375.0,369.0,930.0,351.0,7.4111,469100.0
-118.15,34.11,52.0,1746.0,330.0,704.0,306.0,3.7895,364800.0
-118.15,34.11,52.0,1000.0,192.0,363.0,158.0,4.2981,352800.0
-118.15,34.1,52.0,4325.0,823.0,1927.0,795.0,3.9485,419100.0
-118.15,34.1,36.0,3514.0,818.0,2277.0,828.0,3.1211,229300.0
-118.15,34.09,52.0,2203.0,430.0,1238.0,403.0,4.4306,225800.0
-118.15,34.09,27.0,1935.0,460.0,1456.0,382.0,2.8062,192800.0
-118.15,34.08,48.0,3697.0,816.0,2446.0,787.0,3.3988,199200.0
-118.15,34.08,44.0,1053.0,251.0,941.0,256.0,3.125,205600.0
-118.15,34.07,52.0,1983.0,344.0,887.0,331.0,3.2875,234400.0
-118.15,34.07,44.0,1626.0,383.0,1063.0,334.0,2.4348,220700.0
-118.15,34.06,28.0,3855.0,922.0,2517.0,874.0,3.505,204300.0
-118.15,34.05,31.0,3362.0,799.0,1939.0,754.0,3.5089,305800.0
-118.15,34.04,44.0,647.0,142.0,457.0,143.0,3.6875,162500.0
-118.15,34.04,39.0,1099.0,263.0,787.0,269.0,3.7794,194600.0
-118.15,34.04,33.0,818.0,195.0,664.0,198.0,2.1944,203300.0
-118.15,34.03,44.0,603.0,207.0,588.0,218.0,2.0536,186400.0
-118.15,34.03,43.0,2006.0,472.0,1687.0,463.0,1.7991,158800.0
-118.15,34.02,42.0,2729.0,725.0,3004.0,722.0,2.3438,154300.0
-118.15,34.02,37.0,2344.0,631.0,2195.0,610.0,2.7022,151900.0
-118.15,34.0,32.0,3218.0,739.0,2368.0,730.0,3.1406,175300.0
-118.15,33.98,37.0,1184.0,290.0,1320.0,276.0,2.3,165600.0
-118.15,33.98,17.0,3361.0,925.0,3264.0,914.0,2.2813,145600.0
-118.15,33.97,33.0,1903.0,469.0,1882.0,435.0,2.4071,170500.0
-118.15,33.97,32.0,927.0,250.0,970.0,248.0,2.1591,181500.0
-118.15,33.96,33.0,2418.0,485.0,1397.0,477.0,3.1083,285500.0
-118.15,33.96,33.0,1471.0,451.0,2272.0,482.0,2.5385,160900.0
-118.15,33.96,33.0,1201.0,340.0,1482.0,334.0,2.4821,150000.0
-118.15,33.95,35.0,2753.0,702.0,1592.0,614.0,2.7875,209000.0
-118.15,33.94,37.0,1594.0,321.0,1003.0,323.0,3.3289,199700.0
-118.15,33.93,42.0,1839.0,346.0,1034.0,339.0,4.9808,212300.0
-118.15,33.93,34.0,1745.0,404.0,1084.0,410.0,3.3411,220500.0
-118.15,33.93,30.0,3096.0,628.0,1676.0,587.0,4.6583,207300.0
-118.15,33.93,25.0,1948.0,433.0,1128.0,429.0,3.7614,255900.0
-118.15,33.92,40.0,1335.0,281.0,804.0,282.0,4.3194,198400.0
