longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-117.06,32.72,31.0,2669.0,514.0,1626.0,499.0,3.1923,116900.0
-117.06,32.71,21.0,1864.0,388.0,1498.0,389.0,3.8194,125700.0
-117.06,32.71,11.0,2397.0,523.0,1566.0,514.0,3.8687,145200.0
-117.06,32.69,9.0,521.0,111.0,491.0,110.0,5.1305,158900.0
-117.06,32.69,9.0,1520.0,269.0,1250.0,265.0,4.8875,157700.0
-117.06,32.69,13.0,705.0,149.0,718.0,155.0,4.4375,154900.0
-117.06,32.68,41.0,2665.0,515.0,1664.0,512.0,2.375,113500.0
-117.06,32.68,38.0,1481.0,317.0,1080.0,291.0,2.85,125800.0
-117.06,32.68,36.0,3815.0,796.0,2945.0,728.0,2.0959,125000.0
-117.06,32.67,29.0,4047.0,754.0,2353.0,730.0,4.0505,125000.0
-117.06,32.66,33.0,3425.0,511.0,1528.0,479.0,5.6889,234600.0
-117.06,32.64,30.0,4494.0,667.0,1883.0,680.0,5.766,186100.0
-117.06,32.63,37.0,1326.0,234.0,612.0,240.0,4.125,160200.0
-117.06,32.63,29.0,4168.0,742.0,2096.0,713.0,4.2204,169800.0
-117.06,32.62,36.0,786.0,125.0,408.0,138.0,3.9167,189700.0
-117.06,32.61,34.0,4325.0,1015.0,2609.0,979.0,2.8489,128300.0
-117.06,32.6,33.0,905.0,205.0,989.0,222.0,2.7014,108200.0
-117.06,32.6,25.0,1075.0,238.0,434.0,234.0,1.7472,94600.0
-117.06,32.6,24.0,1088.0,268.0,1095.0,246.0,2.4191,107300.0
-117.06,32.58,17.0,2724.0,567.0,2213.0,554.0,3.8529,147700.0
-117.06,32.58,13.0,3435.0,708.0,1761.0,699.0,3.4792,107600.0
-117.06,32.58,11.0,2879.0,679.0,2098.0,673.0,3.5125,142400.0
-117.06,32.57,25.0,1268.0,282.0,991.0,299.0,3.0284,123600.0
-117.06,32.57,18.0,1384.0,311.0,1429.0,287.0,1.3362,95000.0
-117.06,32.57,17.0,2252.0,378.0,1776.0,365.0,4.6364,141100.0
-117.06,32.57,16.0,1269.0,282.0,1609.0,298.0,2.6985,156500.0
-117.06,32.56,5.0,2706.0,925.0,3148.0,855.0,1.7301,125000.0
-117.06,32.56,17.0,2803.0,683.0,2768.0,676.0,1.7958,140400.0
-117.06,32.55,5.0,3223.0,940.0,3284.0,854.0,1.4384,108800.0
-117.07,34.24,21.0,4773.0,1047.0,337.0,130.0,3.9375,115000.0
-117.07,33.72,16.0,4928.0,960.0,2132.0,853.0,2.7983,112500.0
-117.07,33.15,17.0,1893.0,297.0,936.0,287.0,5.1842,157700.0
-117.07,33.15,15.0,2994.0,522.0,1231.0,503.0,3.2024,180400.0
-117.07,33.14,16.0,2546.0,429.0,1683.0,408.0,4.7426,160600.0
-117.07,33.13,33.0,555.0,165.0,612.0,176.0,2.1786,137500.0
-117.07,33.13,17.0,6817.0,1632.0,4526.0,1474.0,2.6152,135300.0
-117.07,33.12,32.0,2474.0,499.0,1224.0,461.0,2.7216,146300.0
-117.07,33.12,21.0,4578.0,927.0,2818.0,900.0,3.1458,187700.0
-117.07,33.12,12.0,2453.0,599.0,1251.0,529.0,2.4122,127000.0
-117.07,33.11,31.0,2055.0,473.0,1326.0,427.0,3.0915,139900.0
-117.07,33.11,17.0,5565.0,1237.0,3004.0,1139.0,3.0054,142300.0
-117.07,33.07,8.0,2756.0,343.0,1045.0,340.0,8.5957,444100.0
-117.07,33.04,4.0,2271.0,578.0,926.0,391.0,3.6437,210100.0
-117.07,33.03,15.0,1095.0,158.0,361.0,176.0,6.8099,328200.0
-117.07,33.03,14.0,6665.0,1231.0,2026.0,1001.0,5.09,268500.0
-117.07,33.02,17.0,2863.0,665.0,715.0,467.0,2.6048,148200.0
-117.07,33.01,5.0,5870.0,977.0,1917.0,842.0,5.1998,294100.0
-117.07,33.01,25.0,2120.0,381.0,588.0,359.0,3.1187,169400.0
-117.07,33.0,4.0,9153.0,1866.0,3775.0,1698.0,4.955,241500.0
-117.07,33.0,4.0,6242.0,1258.0,2211.0,1116.0,4.25,281600.0
-117.07,32.91,5.0,2234.0,256.0,894.0,253.0,10.3354,477600.0
-117.07,32.8,36.0,2028.0,349.0,820.0,352.0,3.9828,168900.0
-117.07,32.8,31.0,2550.0,395.0,1017.0,405.0,5.1488,181000.0
-117.07,32.8,23.0,2698.0,410.0,1094.0,411.0,5.1782,195100.0
-117.07,32.78,26.0,3725.0,623.0,1516.0,627.0,4.7143,268300.0
-117.07,32.78,22.0,922.0,240.0,1524.0,235.0,1.6815,218800.0
-117.07,32.77,38.0,3779.0,614.0,1495.0,614.0,4.3529,184000.0
-117.07,32.77,38.0,1130.0,228.0,699.0,241.0,2.65,167600.0
-117.07,32.77,34.0,2245.0,394.0,1849.0,429.0,3.5446,185500.0
-117.07,32.76,42.0,1827.0,378.0,880.0,380.0,2.5125,176600.0
-117.07,32.76,14.0,2523.0,545.0,1297.0,525.0,2.3886,138100.0
-117.07,32.75,9.0,3464.0,749.0,1687.0,645.0,3.3026,119100.0
-117.07,32.75,37.0,2690.0,549.0,1219.0,524.0,2.3148,154200.0
-117.07,32.75,31.0,2036.0,501.0,1263.0,442.0,2.5583,120700.0
-117.07,32.75,14.0,3073.0,851.0,2000.0,782.0,2.3824,144700.0
-117.07,32.74,37.0,1042.0,205.0,589.0,208.0,2.6629,116900.0
-117.07,32.73,18.0,2968.0,656.0,1149.0,581.0,2.6452,154200.0
-117.07,32.72,18.0,1758.0,286.0,987.0,277.0,4.6875,141800.0
-117.07,32.71,39.0,2754.0,652.0,2263.0,619.0,2.2454,89600.0
-117.07,32.71,36.0,2448.0,475.0,1268.0,450.0,2.5682,109100.0
-117.07,32.71,26.0,4151.0,823.0,2822.0,697.0,2.8372,123400.0
-117.07,32.7,14.0,2763.0,456.0,1914.0,465.0,4.1645,143000.0
-117.07,32.69,29.0,1429.0,293.0,1091.0,317.0,3.4609,118000.0
-117.07,32.69,28.0,1485.0,275.0,820.0,283.0,4.069,153300.0
-117.07,32.69,20.0,2192.0,406.0,1766.0,393.0,4.0921,135000.0
-117.07,32.68,18.0,1475.0,267.0,1149.0,268.0,5.0827,142200.0
-117.07,32.67,35.0,3200.0,725.0,1723.0,610.0,1.8977,95600.0
-117.07,32.67,28.0,2758.0,623.0,2179.0,631.0,2.3814,112300.0
-117.07,32.65,12.0,4131.0,891.0,2272.0,840.0,3.4701,204900.0
-117.07,32.64,38.0,1486.0,269.0,745.0,295.0,4.6477,150400.0
-117.07,32.64,32.0,5135.0,1025.0,2152.0,944.0,4.1325,172800.0
-117.07,32.64,30.0,2873.0,774.0,1593.0,731.0,2.24,129500.0
-117.07,32.63,40.0,1706.0,322.0,796.0,303.0,3.5583,154900.0
-117.07,32.63,37.0,2372.0,444.0,1056.0,419.0,3.7583,145500.0
-117.07,32.63,37.0,2303.0,379.0,1026.0,357.0,3.455,156900.0
-117.07,32.62,19.0,5016.0,1173.0,2750.0,1081.0,2.7838,155900.0
-117.07,32.61,22.0,5016.0,1331.0,3222.0,1196.0,2.1441,135500.0
-117.07,32.61,10.0,1686.0,414.0,1000.0,391.0,2.1765,128400.0
-117.07,32.6,18.0,2602.0,551.0,1042.0,550.0,1.9267,67500.0
-117.07,32.59,21.0,1779.0,466.0,1327.0,488.0,1.6007,96200.0
-117.07,32.57,17.0,2961.0,634.0,1911.0,615.0,2.5859,131400.0
-117.07,32.57,14.0,1527.0,357.0,1224.0,363.0,2.7361,93600.0
-117.07,32.56,9.0,3648.0,895.0,3293.0,840.0,3.0992,142600.0
-117.08,34.96,28.0,1777.0,307.0,721.0,259.0,3.6343,79800.0
-117.08,34.08,34.0,45.0,11.0,39.0,14.0,3.0625,500001.0
-117.08,34.03,23.0,3862.0,699.0,2082.0,652.0,3.154,115700.0
-117.08,34.02,20.0,3111.0,563.0,1453.0,538.0,3.3365,122800.0
-117.08,33.82,6.0,1771.0,293.0,935.0,279.0,4.065,148200.0
-117.08,33.23,14.0,3337.0,571.0,1385.0,512.0,4.15,272200.0
-117.08,33.14,19.0,2629.0,494.0,1444.0,503.0,3.5462,156800.0
-117.08,33.14,15.0,1497.0,250.0,827.0,239.0,4.3846,154200.0
-117.08,33.14,11.0,1430.0,292.0,921.0,294.0,4.2357,160900.0
-117.08,33.13,17.0,8466.0,2628.0,7014.0,2267.0,2.1437,113700.0
-117.08,33.12,37.0,1060.0,268.0,823.0,229.0,1.8363,145500.0
-117.08,33.12,33.0,674.0,208.0,565.0,188.0,1.875,114300.0
-117.08,33.11,31.0,1832.0,444.0,1669.0,463.0,2.2146,116700.0
-117.08,33.11,31.0,1356.0,324.0,1301.0,331.0,2.5331,115100.0
-117.08,33.11,28.0,2094.0,585.0,1556.0,563.0,2.2,127700.0
-117.08,33.09,23.0,3792.0,624.0,1988.0,658.0,4.7566,178300.0
-117.08,33.08,23.0,3400.0,501.0,1383.0,488.0,4.9844,249100.0
-117.08,33.04,10.0,2577.0,347.0,1193.0,365.0,6.53,264100.0
-117.08,33.03,18.0,1339.0,284.0,761.0,290.0,5.3074,137200.0
-117.08,33.03,17.0,987.0,142.0,463.0,152.0,5.8747,229300.0
-117.08,33.03,15.0,3023.0,623.0,1283.0,559.0,3.3724,137900.0
-117.08,33.03,10.0,2296.0,450.0,818.0,405.0,4.3424,160600.0
-117.08,33.01,5.0,5659.0,931.0,2565.0,902.0,6.1949,238700.0
-117.08,32.97,3.0,17466.0,3336.0,7644.0,2895.0,5.4584,246500.0
-117.08,32.93,5.0,14944.0,2490.0,6600.0,2407.0,6.0857,308300.0
-117.08,32.91,9.0,1547.0,218.0,683.0,231.0,7.5604,327900.0
-117.08,32.91,16.0,1653.0,228.0,690.0,224.0,6.5853,248400.0
-117.08,32.83,7.0,13703.0,2352.0,4446.0,1856.0,6.4335,260600.0
-117.08,32.82,10.0,5177.0,856.0,2190.0,816.0,5.9734,271700.0
-117.08,32.8,25.0,2963.0,552.0,1162.0,556.0,3.625,184500.0
-117.08,32.78,21.0,2919.0,496.0,984.0,443.0,4.625,222800.0
-117.08,32.77,31.0,1070.0,155.0,426.0,153.0,6.1628,219200.0
-117.08,32.77,25.0,3911.0,849.0,1580.0,767.0,2.7778,184100.0
-117.08,32.76,27.0,1221.0,254.0,606.0,259.0,3.0833,155400.0
-117.08,32.76,20.0,2547.0,785.0,1199.0,643.0,1.7743,140300.0
-117.08,32.76,18.0,1704.0,596.0,1639.0,548.0,1.7391,125000.0
-117.08,32.75,20.0,1989.0,508.0,1452.0,462.0,2.0077,118300.0
-117.08,32.75,16.0,1111.0,328.0,930.0,303.0,1.2347,128100.0
-117.08,32.75,15.0,1821.0,516.0,1385.0,439.0,2.5101,95300.0
-117.08,32.74,33.0,3260.0,673.0,1784.0,666.0,3.5078,126500.0
-117.08,32.74,26.0,2359.0,622.0,2067.0,581.0,1.8103,124700.0
-117.08,32.73,36.0,3331.0,643.0,1903.0,622.0,3.6974,122000.0
-117.08,32.73,36.0,1158.0,218.0,619.0,233.0,3.6125,122500.0
-117.08,32.73,19.0,2935.0,763.0,1953.0,720.0,1.4254,111300.0
-117.08,32.71,27.0,2204.0,598.0,1656.0,521.0,1.4821,86200.0
-117.08,32.7,37.0,2176.0,418.0,1301.0,375.0,2.875,98900.0
-117.08,32.7,36.0,2103.0,390.0,1279.0,392.0,2.4135,97000.0
-117.08,32.69,36.0,1571.0,284.0,1001.0,268.0,3.6875,111400.0
-117.08,32.69,31.0,2558.0,487.0,1938.0,492.0,3.4875,117000.0
-117.08,32.68,26.0,3071.0,615.0,2156.0,568.0,2.9318,112400.0
-117.08,32.68,19.0,3635.0,1078.0,3127.0,1098.0,1.324,122600.0
-117.08,32.67,31.0,3008.0,764.0,2088.0,757.0,2.5662,118200.0
-117.08,32.66,43.0,1004.0,236.0,839.0,235.0,2.81,103400.0
-117.08,32.65,28.0,2296.0,603.0,1277.0,550.0,2.3562,123800.0
-117.08,32.65,17.0,2633.0,712.0,1487.0,694.0,2.5392,147000.0
-117.08,32.64,38.0,917.0,256.0,494.0,233.0,1.9241,150000.0
-117.08,32.64,11.0,1651.0,533.0,947.0,515.0,1.6806,141700.0
-117.08,32.63,33.0,2891.0,793.0,1607.0,754.0,2.1281,139800.0
-117.08,32.63,30.0,2504.0,559.0,1827.0,490.0,2.6146,159400.0
-117.08,32.63,28.0,2080.0,427.0,1266.0,434.0,2.2788,146300.0
-117.08,32.62,36.0,1674.0,309.0,818.0,307.0,3.4773,150400.0
-117.08,32.62,28.0,2468.0,506.0,1353.0,522.0,3.0771,158600.0
-117.08,32.62,16.0,5192.0,1381.0,3261.0,1321.0,2.2685,151900.0
-117.08,32.61,27.0,2264.0,525.0,1485.0,468.0,3.3514,149100.0
-117.08,32.6,24.0,1901.0,490.0,1334.0,476.0,2.2544,121900.0
-117.08,32.59,8.0,2888.0,662.0,2441.0,683.0,2.7048,153000.0
-117.08,32.59,30.0,144.0,52.0,220.0,48.0,2.3929,134400.0
-117.08,32.58,22.0,2128.0,477.0,1420.0,450.0,3.2687,131000.0
-117.08,32.57,9.0,6298.0,1512.0,4451.0,1456.0,2.569,88300.0
-117.09,34.22,16.0,1347.0,327.0,271.0,91.0,4.0,87500.0
-117.09,34.07,24.0,6260.0,1271.0,3132.0,1189.0,2.5156,103000.0
-117.09,33.71,13.0,1974.0,426.0,1276.0,408.0,1.972,90500.0
-117.09,33.15,13.0,3958.0,865.0,1981.0,840.0,3.4764,137500.0
-117.09,33.13,9.0,5685.0,1442.0,3773.0,1250.0,3.0426,129900.0
-117.09,33.12,11.0,567.0,184.0,620.0,163.0,2.5284,122500.0
-117.09,33.11,32.0,1713.0,321.0,891.0,286.0,3.1429,171600.0
-117.09,33.1,21.0,2876.0,539.0,1387.0,499.0,3.8292,177000.0
-117.09,32.99,18.0,3215.0,588.0,1618.0,509.0,4.6028,216800.0
-117.09,32.99,16.0,2175.0,327.0,1037.0,326.0,5.1909,201400.0
-117.09,32.98,23.0,1125.0,273.0,687.0,308.0,2.3182,268800.0
-117.09,32.91,9.0,2012.0,316.0,802.0,289.0,6.5706,255700.0
-117.09,32.91,16.0,2005.0,266.0,827.0,270.0,7.0546,282200.0
-117.09,32.9,16.0,1989.0,290.0,814.0,291.0,6.2715,255100.0
-117.09,32.83,15.0,4138.0,636.0,2001.0,677.0,4.8419,264000.0
-117.09,32.81,7.0,6100.0,1185.0,2710.0,1040.0,5.5673,288200.0
-117.09,32.8,36.0,2163.0,367.0,915.0,360.0,4.7188,174100.0
-117.09,32.8,15.0,666.0,152.0,247.0,164.0,2.15,131300.0
-117.09,32.79,36.0,1936.0,345.0,861.0,343.0,3.8333,170000.0
-117.09,32.79,36.0,1529.0,266.0,683.0,260.0,4.0982,171200.0
-117.09,32.79,20.0,2183.0,534.0,999.0,496.0,2.8631,169700.0
-117.09,32.78,28.0,1708.0,393.0,816.0,393.0,2.9881,165300.0
-117.09,32.77,38.0,2065.0,374.0,812.0,343.0,3.125,216500.0
-117.09,32.77,31.0,3062.0,596.0,1263.0,539.0,3.0875,291500.0
-117.09,32.76,44.0,1139.0,214.0,470.0,217.0,3.5481,203100.0
-117.09,32.76,43.0,3889.0,711.0,1466.0,663.0,3.5529,223000.0
-117.09,32.76,31.0,2567.0,624.0,1255.0,582.0,2.5909,159100.0
-117.09,32.76,31.0,1235.0,387.0,816.0,397.0,1.5517,122500.0
-117.09,32.76,10.0,1922.0,577.0,1595.0,545.0,1.5208,118800.0
-117.09,32.75,30.0,1899.0,546.0,1620.0,493.0,1.6034,84400.0
-117.09,32.75,28.0,1220.0,391.0,1286.0,396.0,1.2286,105000.0
-117.09,32.75,24.0,1245.0,376.0,1230.0,362.0,1.875,95000.0
-117.09,32.75,20.0,1701.0,503.0,1482.0,465.0,1.6789,95500.0
-117.09,32.74,23.0,3130.0,779.0,2472.0,744.0,2.32,93200.0
-117.09,32.73,26.0,3114.0,686.0,1948.0,660.0,2.8942,124100.0
-117.09,32.72,39.0,1273.0,246.0,770.0,242.0,2.0938,102500.0
-117.09,32.72,33.0,1096.0,240.0,716.0,224.0,1.6944,111800.0
-117.09,32.71,29.0,2238.0,523.0,2061.0,504.0,2.5559,96800.0
-117.09,32.71,12.0,3375.0,945.0,2357.0,808.0,1.5,106300.0
-117.09,32.7,22.0,2409.0,582.0,1887.0,578.0,1.4089,94200.0
-117.09,32.69,20.0,1102.0,205.0,852.0,217.0,3.1833,108300.0
-117.09,32.69,18.0,1645.0,430.0,1221.0,410.0,1.3269,108000.0
-117.09,32.68,30.0,2662.0,653.0,1997.0,605.0,2.8089,120600.0
-117.09,32.68,29.0,1792.0,449.0,1650.0,396.0,2.2201,100000.0
-117.09,32.68,20.0,2569.0,737.0,2341.0,705.0,2.0114,104900.0
-117.09,32.67,37.0,1157.0,332.0,983.0,306.0,2.0972,117000.0
-117.09,32.67,31.0,2051.0,549.0,1581.0,538.0,2.052,108900.0
-117.09,32.66,46.0,844.0,147.0,423.0,161.0,3.375,136300.0
-117.09,32.66,38.0,833.0,206.0,570.0,182.0,1.8333,127100.0
-117.09,32.65,25.0,3509.0,985.0,2359.0,899.0,2.6296,150000.0
-117.09,32.65,20.0,1445.0,323.0,573.0,334.0,2.619,145800.0
-117.09,32.64,38.0,2095.0,536.0,1240.0,550.0,2.7218,145900.0
-117.09,32.64,30.0,3171.0,862.0,2126.0,800.0,2.507,142700.0
-117.09,32.64,24.0,3613.0,973.0,2002.0,931.0,1.947,147500.0
-117.09,32.64,20.0,1999.0,651.0,1302.0,592.0,1.6321,57500.0
-117.09,32.63,33.0,620.0,161.0,420.0,164.0,1.8417,150000.0
-117.09,32.63,27.0,2920.0,770.0,1935.0,746.0,2.4148,67500.0
-117.09,32.62,37.0,1925.0,428.0,1344.0,426.0,2.4866,129700.0
-117.09,32.62,34.0,1576.0,364.0,1153.0,381.0,2.1955,129700.0
-117.09,32.61,23.0,1157.0,309.0,640.0,313.0,2.1548,118800.0
-117.09,32.61,21.0,1945.0,430.0,1335.0,419.0,3.6467,113000.0
-117.09,32.58,12.0,2565.0,567.0,1785.0,545.0,3.0273,135300.0
-117.09,32.57,23.0,1817.0,323.0,1371.0,327.0,3.6736,139500.0
-117.09,32.57,17.0,444.0,83.0,357.0,87.0,5.1478,138900.0
-117.09,32.57,10.0,2198.0,368.0,1645.0,350.0,4.5547,160700.0
-117.09,32.55,8.0,6533.0,1217.0,4797.0,1177.0,3.9583,144400.0
-117.1,34.57,6.0,5110.0,1044.0,1938.0,724.0,3.1917,112800.0
-117.1,34.21,22.0,4397.0,931.0,1145.0,445.0,4.5268,108400.0
-117.1,34.03,24.0,4144.0,826.0,2127.0,772.0,2.5172,96000.0
-117.1,33.56,6.0,1868.0,289.0,750.0,247.0,4.3833,307600.0
-117.1,33.36,19.0,3518.0,658.0,2091.0,610.0,3.2614,168800.0
-117.1,33.17,12.0,2465.0,412.0,1226.0,428.0,5.4819,183800.0
-117.1,33.15,5.0,3159.0,685.0,1398.0,581.0,3.1467,161100.0
-117.1,33.14,7.0,10665.0,2576.0,4917.0,2424.0,2.3171,159500.0
-117.1,33.12,12.0,961.0,342.0,315.0,201.0,0.813,275000.0
-117.1,33.0,5.0,15502.0,2613.0,7417.0,2358.0,5.9094,261100.0
-117.1,32.97,17.0,3167.0,861.0,2098.0,828.0,2.4459,85800.0
-117.1,32.96,7.0,3619.0,770.0,1134.0,482.0,4.1279,167600.0
-117.1,32.9,16.0,2994.0,445.0,1047.0,437.0,5.149,184300.0
-117.1,32.83,16.0,4214.0,744.0,1820.0,699.0,4.3783,179500.0
-117.1,32.77,49.0,4449.0,711.0,1606.0,709.0,5.7768,281600.0
-117.1,32.76,52.0,2606.0,426.0,883.0,380.0,4.2813,270800.0
-117.1,32.76,31.0,987.0,267.0,619.0,250.0,2.9286,151800.0
-117.1,32.76,30.0,1835.0,474.0,934.0,415.0,2.875,139600.0
-117.1,32.75,23.0,1858.0,551.0,1506.0,492.0,1.7446,85200.0
-117.1,32.75,21.0,2063.0,609.0,1686.0,558.0,1.4828,94800.0
-117.1,32.75,20.0,2355.0,722.0,1848.0,576.0,2.0036,99200.0
-117.1,32.75,16.0,2426.0,799.0,1505.0,754.0,1.6444,103400.0
-117.1,32.75,15.0,2422.0,774.0,2120.0,715.0,1.0617,92400.0
-117.1,32.75,11.0,1976.0,548.0,1528.0,512.0,1.4886,89800.0
-117.1,32.74,30.0,1772.0,500.0,1389.0,447.0,2.3641,94100.0
-117.1,32.74,14.0,2361.0,601.0,1831.0,526.0,1.6102,93400.0
-117.1,32.73,24.0,2927.0,704.0,2005.0,668.0,2.2375,102900.0
-117.1,32.72,5.0,1615.0,387.0,1094.0,394.0,2.2024,137200.0
-117.1,32.71,9.0,1931.0,472.0,1628.0,445.0,2.085,92600.0
-117.1,32.71,25.0,939.0,247.0,1003.0,240.0,1.75,87900.0
-117.1,32.7,42.0,2002.0,488.0,1505.0,464.0,1.5057,86300.0
-117.1,32.7,28.0,633.0,137.0,525.0,170.0,3.6042,95600.0
-117.1,32.69,37.0,1269.0,340.0,1369.0,302.0,2.2102,87200.0
-117.1,32.69,35.0,1292.0,272.0,1183.0,272.0,2.0547,98000.0
-117.1,32.69,29.0,4174.0,1195.0,3675.0,1124.0,1.8112,103600.0
-117.1,32.69,11.0,3071.0,911.0,2812.0,774.0,1.2413,83100.0
-117.1,32.68,49.0,1412.0,350.0,1200.0,332.0,2.0398,93600.0
-117.1,32.68,47.0,771.0,224.0,637.0,212.0,2.0156,90300.0
-117.1,32.68,47.0,1044.0,274.0,1003.0,280.0,1.7802,97800.0
-117.1,32.68,20.0,1012.0,269.0,837.0,240.0,2.0488,88900.0
-117.1,32.67,26.0,2629.0,763.0,2721.0,767.0,2.0982,109100.0
-117.1,32.67,22.0,1690.0,541.0,1669.0,494.0,2.0213,110600.0
-117.1,32.67,15.0,1635.0,553.0,1347.0,597.0,1.2745,92900.0
-117.1,32.66,27.0,1782.0,560.0,1785.0,560.0,2.1542,106300.0
-117.1,32.64,29.0,1578.0,460.0,1236.0,461.0,2.5658,134700.0
-117.1,32.59,21.0,2350.0,667.0,1621.0,613.0,2.0734,87500.0
-117.1,32.58,29.0,1061.0,202.0,759.0,206.0,4.8646,136800.0
-117.1,32.58,27.0,2616.0,591.0,1889.0,577.0,2.3824,127600.0
-117.1,32.58,23.0,1662.0,377.0,1318.0,386.0,2.3,120800.0
-117.1,32.58,17.0,2046.0,559.0,1585.0,530.0,2.25,132800.0
-117.1,32.57,26.0,2343.0,371.0,1221.0,372.0,4.3601,144900.0
-117.1,32.57,14.0,5058.0,1299.0,3662.0,1193.0,2.3253,133700.0
-117.1,32.56,16.0,2687.0,501.0,1502.0,480.0,3.75,146800.0
-117.11,34.43,14.0,3026.0,556.0,1349.0,485.0,2.8021,111200.0
-117.11,33.98,25.0,1254.0,312.0,715.0,301.0,2.7344,149000.0
-117.11,33.83,14.0,2715.0,500.0,1540.0,464.0,3.8036,139600.0
-117.11,33.78,13.0,1914.0,339.0,930.0,304.0,4.1875,161200.0
-117.11,33.75,17.0,4174.0,851.0,1845.0,780.0,2.2618,96100.0
-117.11,33.74,18.0,4799.0,1035.0,1966.0,944.0,2.1182,71300.0
-117.11,33.23,13.0,5819.0,919.0,2228.0,866.0,4.9335,298100.0
-117.11,33.19,15.0,3154.0,488.0,1656.0,429.0,5.0461,222400.0
-117.11,33.15,14.0,8374.0,1407.0,2916.0,1295.0,4.7019,191100.0
-117.11,33.14,10.0,3208.0,636.0,1395.0,582.0,3.4455,190500.0
-117.11,33.12,46.0,52.0,13.0,59.0,13.0,3.875,200000.0
-117.11,33.11,17.0,2641.0,627.0,1167.0,647.0,2.2875,132400.0
-117.11,32.97,9.0,1531.0,242.0,850.0,240.0,6.0862,263600.0
-117.11,32.95,11.0,4694.0,824.0,2223.0,783.0,4.9485,231800.0
-117.11,32.91,15.0,1840.0,235.0,855.0,241.0,7.5992,310600.0
-117.11,32.9,16.0,2043.0,388.0,705.0,352.0,4.4766,161500.0
-117.11,32.84,16.0,4608.0,629.0,2020.0,636.0,6.04,243000.0
-117.11,32.82,16.0,4241.0,892.0,1771.0,864.0,4.375,166500.0
-117.11,32.82,16.0,3980.0,682.0,3174.0,647.0,2.6607,175000.0
-117.11,32.81,15.0,3428.0,491.0,2303.0,486.0,2.5953,67500.0
-117.11,32.8,17.0,3890.0,586.0,2791.0,595.0,3.2197,67500.0
-117.11,32.79,16.0,2574.0,771.0,1129.0,721.0,3.3849,96900.0
-117.11,32.79,16.0,1791.0,518.0,1006.0,491.0,3.5179,129300.0
-117.11,32.78,16.0,2470.0,830.0,1170.0,724.0,3.5562,73500.0
-117.11,32.78,16.0,2220.0,512.0,930.0,527.0,3.6528,133200.0
-117.11,32.77,52.0,1506.0,233.0,478.0,240.0,4.3875,300000.0
-117.11,32.77,52.0,1484.0,224.0,498.0,223.0,6.6053,331400.0
-117.11,32.77,50.0,1729.0,355.0,617.0,337.0,3.6705,167000.0
-117.11,32.77,48.0,1502.0,272.0,590.0,265.0,2.5952,190300.0
-117.11,32.76,29.0,2030.0,545.0,1014.0,518.0,2.2409,114200.0
-117.11,32.76,28.0,1457.0,397.0,672.0,342.0,1.9799,122700.0
-117.11,32.76,21.0,2226.0,600.0,1085.0,533.0,2.2604,126300.0
-117.11,32.76,19.0,2188.0,616.0,1304.0,607.0,2.0852,114400.0
-117.11,32.75,46.0,695.0,182.0,601.0,195.0,2.4219,90600.0
-117.11,32.75,34.0,2131.0,594.0,1373.0,562.0,2.113,102100.0
-117.11,32.75,21.0,2127.0,658.0,1812.0,603.0,1.6896,100000.0
-117.11,32.75,20.0,1667.0,469.0,1292.0,445.0,2.0893,101100.0
-117.11,32.75,11.0,1607.0,478.0,1384.0,450.0,2.05,100000.0
-117.11,32.74,33.0,1126.0,267.0,621.0,241.0,3.2422,123100.0
-117.11,32.74,25.0,684.0,190.0,665.0,187.0,2.4524,90300.0
-117.11,32.74,25.0,2846.0,644.0,2272.0,632.0,2.2,98700.0
-117.11,32.73,35.0,1689.0,397.0,1135.0,366.0,2.3269,97300.0
-117.11,32.73,34.0,1096.0,221.0,574.0,223.0,3.8355,126700.0
-117.11,32.72,25.0,1491.0,348.0,1183.0,316.0,1.9583,88600.0
-117.11,32.71,30.0,1729.0,457.0,1673.0,460.0,1.7,85900.0
-117.11,32.71,29.0,1040.0,291.0,1054.0,297.0,1.1818,83200.0
-117.11,32.7,37.0,2045.0,502.0,1920.0,472.0,1.8125,83300.0
-117.11,32.7,34.0,2028.0,522.0,1797.0,464.0,1.7402,79400.0
-117.11,32.7,33.0,1980.0,488.0,1626.0,428.0,1.4856,86400.0
-117.11,32.69,39.0,395.0,159.0,620.0,162.0,2.725,86500.0
-117.11,32.69,37.0,2395.0,627.0,2489.0,599.0,1.5933,86300.0
-117.11,32.69,36.0,1421.0,367.0,1418.0,355.0,1.9425,93400.0
-117.11,32.69,34.0,1144.0,295.0,1271.0,302.0,2.09,91800.0
-117.11,32.68,36.0,26.0,14.0,58.0,23.0,1.9107,125000.0
-117.11,32.67,52.0,280.0,71.0,217.0,71.0,1.4844,83300.0
-117.11,32.67,52.0,204.0,74.0,248.0,57.0,1.7961,47500.0
-117.11,32.67,46.0,928.0,236.0,790.0,235.0,1.6806,92500.0
-117.11,32.67,43.0,515.0,146.0,445.0,140.0,1.6094,93000.0
-117.11,32.64,23.0,1619.0,447.0,1025.0,415.0,1.858,67500.0
-117.11,32.62,27.0,1846.0,509.0,1078.0,482.0,2.1719,131500.0
-117.11,32.59,18.0,2329.0,580.0,1538.0,567.0,2.1179,153100.0
-117.11,32.59,17.0,2020.0,534.0,1529.0,500.0,2.1773,143200.0
